pair,ts,net_frac,gross_frac,exit_type,tp_mult,hold_min,regime,ts_parsed,fold
NEARUSDT,2026-08-19 15:40:00+00:00,0.006009111434876377,0.007409111434876377,TP,1.6,8.0,TREND,2026-08-19 15:40:00+00:00,f1
NEARUSDT,2026-08-19 15:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,TREND,2026-08-19 15:43:00+00:00,f1
BTCUSDT,2026-08-19 15:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,19.0,TREND,2026-08-19 15:54:00+00:00,f1
XRPUSDT,2026-08-19 16:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,TREND,2026-08-19 16:00:00+00:00,f1
ETHUSDT,2026-08-19 16:01:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,TREND,2026-08-19 16:01:00+00:00,f1
BTCUSDT,2026-08-19 16:05:00+00:00,0.0047900307363356815,0.006190030736335681,TP,1.6,20.0,TREND,2026-08-19 16:05:00+00:00,f1
BTCUSDT,2026-08-19 16:05:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,TREND,2026-08-19 16:05:00+00:00,f1
BTCUSDT,2026-08-19 16:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,TREND,2026-08-19 16:09:00+00:00,f1
BTCUSDT,2026-08-19 16:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,28.0,TREND,2026-08-19 16:11:00+00:00,f1
ETHUSDT,2026-08-19 16:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,TREND,2026-08-19 16:23:00+00:00,f1
BTCUSDT,2026-08-19 16:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,28.0,TREND,2026-08-19 16:39:00+00:00,f1
ETHUSDT,2026-08-19 16:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,79.0,TREND,2026-08-19 16:47:00+00:00,f1
NEARUSDT,2026-08-19 16:58:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,19.0,TREND,2026-08-19 16:58:00+00:00,f1
SOLUSDT,2026-08-19 17:03:00+00:00,0.004600000000000001,0.006,TP,1.6,40.0,TREND,2026-08-19 17:03:00+00:00,f1
BTCUSDT,2026-08-19 17:08:00+00:00,0.004600000000000001,0.006,TP,1.6,21.0,TREND,2026-08-19 17:08:00+00:00,f1
BTCUSDT,2026-08-19 17:19:00+00:00,0.004600000000000001,0.006,TP,1.6,20.0,TREND,2026-08-19 17:19:00+00:00,f1
BTCUSDT,2026-08-19 17:19:00+00:00,0.004600000000000001,0.006,TP,1.6,16.0,TREND,2026-08-19 17:19:00+00:00,f1
BTCUSDT,2026-08-19 17:28:00+00:00,0.004600000000000001,0.006,TP,1.6,19.0,TREND,2026-08-19 17:28:00+00:00,f1
BTCUSDT,2026-08-19 17:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,TREND,2026-08-19 17:30:00+00:00,f1
NEARUSDT,2026-08-19 17:48:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,108.0,CHOP,2026-08-19 17:48:00+00:00,f1
SOLUSDT,2026-08-19 18:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,159.0,TREND,2026-08-19 18:48:00+00:00,f1
ETHUSDT,2026-08-19 19:13:00+00:00,0.004600000000000001,0.006,TP,1.6,25.0,TREND,2026-08-19 19:13:00+00:00,f1
BTCUSDT,2026-08-19 19:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,86.0,TREND,2026-08-19 19:15:00+00:00,f1
ETHUSDT,2026-08-19 20:07:00+00:00,0.004600000000000001,0.006,TP,1.6,242.0,TREND,2026-08-19 20:07:00+00:00,f1
XRPUSDT,2026-08-19 20:15:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,TREND,2026-08-19 20:15:00+00:00,f1
SOLUSDT,2026-08-19 20:50:00+00:00,0.0073632062052447775,0.008763206205244777,TP,1.6,313.0,TREND,2026-08-19 20:50:00+00:00,f1
ETHUSDT,2026-08-19 20:50:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,202.0,TREND,2026-08-19 20:50:00+00:00,f1
NEARUSDT,2026-08-19 20:50:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,198.0,CHOP,2026-08-19 20:50:00+00:00,f1
SOLUSDT,2026-08-19 20:50:00+00:00,0.004600000000000001,0.006,TP,1.6,97.0,TREND,2026-08-19 20:50:00+00:00,f1
BTCUSDT,2026-08-19 20:50:00+00:00,0.004600000000000001,0.006,TP,1.6,35.0,CHOP,2026-08-19 20:50:00+00:00,f1
BTCUSDT,2026-08-19 20:51:00+00:00,0.008266705073485219,0.009666705073485219,TP,1.6,310.0,TREND,2026-08-19 20:51:00+00:00,f1
XRPUSDT,2026-08-19 20:54:00+00:00,0.004600000000000001,0.006,TP,1.6,3.0,CHOP,2026-08-19 20:54:00+00:00,f1
SOLUSDT,2026-08-19 21:04:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,222.0,TREND,2026-08-19 21:04:00+00:00,f1
NEARUSDT,2026-08-19 21:04:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,CHOP,2026-08-19 21:04:00+00:00,f1
BTCUSDT,2026-08-19 21:06:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,CHOP,2026-08-19 21:06:00+00:00,f1
BTCUSDT,2026-08-19 21:06:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,CHOP,2026-08-19 21:06:00+00:00,f1
BTCUSDT,2026-08-19 21:06:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,CHOP,2026-08-19 21:06:00+00:00,f1
BTCUSDT,2026-08-19 21:07:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,CHOP,2026-08-19 21:07:00+00:00,f1
BTCUSDT,2026-08-19 21:21:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,CHOP,2026-08-19 21:21:00+00:00,f1
SOLUSDT,2026-08-19 21:22:00+00:00,0.008845021443532042,0.010245021443532043,TP,1.6,4.0,TREND,2026-08-19 21:22:00+00:00,f1
BTCUSDT,2026-08-19 21:23:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,CHOP,2026-08-19 21:23:00+00:00,f1
BTCUSDT,2026-08-19 21:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,17.0,CHOP,2026-08-19 21:25:00+00:00,f1
BTCUSDT,2026-08-19 21:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-19 21:29:00+00:00,f1
BTCUSDT,2026-08-19 21:31:00+00:00,0.004600000000000001,0.006,TP,1.6,21.0,CHOP,2026-08-19 21:31:00+00:00,f1
ETHUSDT,2026-08-19 21:31:00+00:00,0.014543434026799003,0.015943434026799003,TP,1.6,11.0,TREND,2026-08-19 21:31:00+00:00,f1
NEARUSDT,2026-08-19 21:33:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,TREND,2026-08-19 21:33:00+00:00,f1
ETHUSDT,2026-08-19 21:45:00+00:00,0.005415537284950074,0.006815537284950073,TP,1.6,7.0,TREND,2026-08-19 21:45:00+00:00,f1
ETHUSDT,2026-08-19 21:46:00+00:00,0.017096630483286378,0.018496630483286376,TP,1.6,32.0,TREND,2026-08-19 21:46:00+00:00,f1
BTCUSDT,2026-08-19 21:47:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,CHOP,2026-08-19 21:47:00+00:00,f1
BTCUSDT,2026-08-19 21:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,17.0,CHOP,2026-08-19 21:48:00+00:00,f1
SOLUSDT,2026-08-19 21:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,14.0,TREND,2026-08-19 21:48:00+00:00,f1
BTCUSDT,2026-08-19 21:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,30.0,CHOP,2026-08-19 21:52:00+00:00,f1
BTCUSDT,2026-08-19 21:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,CHOP,2026-08-19 21:54:00+00:00,f1
XRPUSDT,2026-08-19 22:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,TREND,2026-08-19 22:01:00+00:00,f1
XRPUSDT,2026-08-19 22:06:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-19 22:06:00+00:00,f1
BTCUSDT,2026-08-19 22:25:00+00:00,0.004600000000000001,0.006,TP,1.6,23.0,TREND,2026-08-19 22:25:00+00:00,f1
BTCUSDT,2026-08-19 22:32:00+00:00,0.004600000000000001,0.006,TP,1.6,26.0,TREND,2026-08-19 22:32:00+00:00,f1
SOLUSDT,2026-08-19 22:33:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,TREND,2026-08-19 22:33:00+00:00,f1
BTCUSDT,2026-08-20 03:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,280.0,TREND,2026-08-20 03:16:00+00:00,f1
BTCUSDT,2026-08-20 07:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,564.0,CHOP,2026-08-20 07:11:00+00:00,f1
BTCUSDT,2026-08-20 07:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,559.0,CHOP,2026-08-20 07:11:00+00:00,f1
BTCUSDT,2026-08-20 07:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,555.0,CHOP,2026-08-20 07:11:00+00:00,f1
BTCUSDT,2026-08-20 07:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,563.0,CHOP,2026-08-20 07:13:00+00:00,f1
BTCUSDT,2026-08-20 07:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,559.0,CHOP,2026-08-20 07:13:00+00:00,f1
SOLUSDT,2026-08-20 08:07:00+00:00,0.004600000000000001,0.006,TP,1.6,54.0,CHOP,2026-08-20 08:07:00+00:00,f1
ETHUSDT,2026-08-20 08:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,52.0,CHOP,2026-08-20 08:07:00+00:00,f1
NEARUSDT,2026-08-20 08:09:00+00:00,0.004600000000000001,0.006,TP,1.6,58.0,CHOP,2026-08-20 08:09:00+00:00,f1
BTCUSDT,2026-08-20 08:09:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,CHOP,2026-08-20 08:09:00+00:00,f1
BTCUSDT,2026-08-20 08:10:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,775.0,TREND,2026-08-20 08:10:00+00:00,f1
ETHUSDT,2026-08-20 08:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-20 08:16:00+00:00,f1
BTCUSDT,2026-08-20 08:17:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,TREND,2026-08-20 08:17:00+00:00,f1
BTCUSDT,2026-08-20 08:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-20 08:19:00+00:00,f1
BTCUSDT,2026-08-20 08:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,TREND,2026-08-20 08:31:00+00:00,f1
BTCUSDT,2026-08-20 08:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,TREND,2026-08-20 08:34:00+00:00,f1
SOLUSDT,2026-08-20 08:37:00+00:00,0.004600000000000001,0.006,TP,1.6,15.0,TREND,2026-08-20 08:37:00+00:00,f1
BTCUSDT,2026-08-20 08:40:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-20 08:40:00+00:00,f1
BTCUSDT,2026-08-20 08:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,24.0,TREND,2026-08-20 08:42:00+00:00,f1
BTCUSDT,2026-08-20 08:47:00+00:00,0.005167838339266931,0.00656783833926693,TP,1.6,27.0,TREND,2026-08-20 08:47:00+00:00,f1
SOLUSDT,2026-08-20 08:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,TREND,2026-08-20 08:49:00+00:00,f1
BTCUSDT,2026-08-20 09:06:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,632.0,TREND,2026-08-20 09:06:00+00:00,f1
BTCUSDT,2026-08-20 09:06:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,349.0,CHOP,2026-08-20 09:06:00+00:00,f1
BTCUSDT,2026-08-20 09:09:00+00:00,0.004600000000000001,0.006,TP,1.6,27.0,TREND,2026-08-20 09:09:00+00:00,f1
BTCUSDT,2026-08-20 09:19:00+00:00,0.004600000000000001,0.006,TP,1.6,30.0,TREND,2026-08-20 09:19:00+00:00,f1
BTCUSDT,2026-08-20 10:15:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,177.0,CHOP,2026-08-20 10:15:00+00:00,f1
BTCUSDT,2026-08-20 10:15:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,175.0,CHOP,2026-08-20 10:15:00+00:00,f1
ETHUSDT,2026-08-20 13:36:00+00:00,0.004600000000000001,0.006,TP,1.6,299.0,TREND,2026-08-20 13:36:00+00:00,f1
SOLUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,931.0,TREND,2026-08-21 00:18:00+00:00,f1
ETHUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,16.0,CHOP,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,11.0,CHOP,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,CHOP,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,CHOP,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,3.0,CHOP,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 00:34:00+00:00,f1
BTCUSDT,2026-08-21 00:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,CHOP,2026-08-21 00:35:00+00:00,f1
SOLUSDT,2026-08-21 00:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-21 00:49:00+00:00,f1
XRPUSDT,2026-08-21 01:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,44.0,TREND,2026-08-21 01:05:00+00:00,f1
XRPUSDT,2026-08-21 01:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,38.0,TREND,2026-08-21 01:05:00+00:00,f1
XRPUSDT,2026-08-21 01:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,43.0,TREND,2026-08-21 01:06:00+00:00,f1
BTCUSDT,2026-08-21 01:16:00+00:00,0.004600000000000001,0.006,TP,1.6,42.0,TREND,2026-08-21 01:16:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,46.0,TREND,2026-08-21 01:18:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,13.0,CHOP,2026-08-21 01:18:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,11.0,CHOP,2026-08-21 01:18:00+00:00,f1
ETHUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,CHOP,2026-08-21 01:18:00+00:00,f1
ETHUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,CHOP,2026-08-21 01:18:00+00:00,f1
SOLUSDT,2026-08-21 01:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,55.0,CHOP,2026-08-21 01:20:00+00:00,f1
BTCUSDT,2026-08-21 01:31:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-21 01:31:00+00:00,f1
BTCUSDT,2026-08-21 01:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 01:34:00+00:00,f1
SOLUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,28.0,CHOP,2026-08-21 01:47:00+00:00,f1
NEARUSDT,2026-08-21 01:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,24.0,TREND,2026-08-21 01:47:00+00:00,f1
BTCUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,TREND,2026-08-21 01:47:00+00:00,f1
BTCUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,TREND,2026-08-21 01:47:00+00:00,f1
XRPUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-21 01:47:00+00:00,f1
BTCUSDT,2026-08-21 01:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,TREND,2026-08-21 01:54:00+00:00,f1
XRPUSDT,2026-08-21 02:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,42.0,TREND,2026-08-21 02:40:00+00:00,f1
BTCUSDT,2026-08-21 03:04:00+00:00,0.004600000000000001,0.006,TP,1.6,24.0,TREND,2026-08-21 03:04:00+00:00,f1
ETHUSDT,2026-08-21 03:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,106.0,CHOP,2026-08-21 03:11:00+00:00,f1
XRPUSDT,2026-08-21 03:27:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-21 03:27:00+00:00,f1
NEARUSDT,2026-08-21 03:37:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,CHOP,2026-08-21 03:37:00+00:00,f1
XRPUSDT,2026-08-21 03:39:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,170.0,CHOP,2026-08-21 03:39:00+00:00,f1
XRPUSDT,2026-08-21 03:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,TREND,2026-08-21 03:44:00+00:00,f1
XRPUSDT,2026-08-21 03:51:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,TREND,2026-08-21 03:51:00+00:00,f1
XRPUSDT,2026-08-21 03:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,19.0,TREND,2026-08-21 03:59:00+00:00,f1
BTCUSDT,2026-08-21 05:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,207.0,TREND,2026-08-21 05:23:00+00:00,f1
ETHUSDT,2026-08-21 05:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,93.0,CHOP,2026-08-21 05:24:00+00:00,f1
XRPUSDT,2026-08-21 05:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,23.0,CHOP,2026-08-21 05:48:00+00:00,f1
BTCUSDT,2026-08-21 06:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,22.0,TREND,2026-08-21 06:11:00+00:00,f1
BTCUSDT,2026-08-21 06:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,292.0,TREND,2026-08-21 06:42:00+00:00,f1
BTCUSDT,2026-08-21 06:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,290.0,TREND,2026-08-21 06:42:00+00:00,f1
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,289.0,TREND,2026-08-21 06:43:00+00:00,f1
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,80.0,TREND,2026-08-21 06:43:00+00:00,f1
SOLUSDT,2026-08-21 06:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 06:48:00+00:00,f1
XRPUSDT,2026-08-21 07:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,CHOP,2026-08-21 07:01:00+00:00,f1
BTCUSDT,2026-08-21 07:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 07:05:00+00:00,f1
BTCUSDT,2026-08-21 07:10:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,430.0,CHOP,2026-08-21 07:10:00+00:00,f1
ETHUSDT,2026-08-21 07:15:00+00:00,0.004600000000000001,0.006,TP,1.6,25.0,CHOP,2026-08-21 07:15:00+00:00,f1
BTCUSDT,2026-08-21 07:15:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,CHOP,2026-08-21 07:15:00+00:00,f1
NEARUSDT,2026-08-21 07:16:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 07:16:00+00:00,f1
ETHUSDT,2026-08-21 07:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,TREND,2026-08-21 07:18:00+00:00,f1
SOLUSDT,2026-08-21 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,70.0,TREND,2026-08-21 07:21:00+00:00,f1
BTCUSDT,2026-08-21 07:42:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,TREND,2026-08-21 07:42:00+00:00,f1
BTCUSDT,2026-08-21 07:43:00+00:00,0.004600000000000001,0.006,TP,1.6,22.0,TREND,2026-08-21 07:43:00+00:00,f1
BTCUSDT,2026-08-21 07:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,27.0,TREND,2026-08-21 07:44:00+00:00,f1
BTCUSDT,2026-08-21 07:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,27.0,TREND,2026-08-21 07:46:00+00:00,f1
BTCUSDT,2026-08-21 08:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,20.0,TREND,2026-08-21 08:05:00+00:00,f1
BTCUSDT,2026-08-21 08:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,TREND,2026-08-21 08:06:00+00:00,f1
XRPUSDT,2026-08-21 08:10:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,304.0,CHOP,2026-08-21 08:10:00+00:00,f1
BTCUSDT,2026-08-21 08:13:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,TREND,2026-08-21 08:13:00+00:00,f1
NEARUSDT,2026-08-21 08:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 08:13:00+00:00,f1
BTCUSDT,2026-08-21 08:14:00+00:00,0.004600000000000001,0.006,TP,1.6,31.0,TREND,2026-08-21 08:14:00+00:00,f1
BTCUSDT,2026-08-21 08:14:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,TREND,2026-08-21 08:14:00+00:00,f1
XRPUSDT,2026-08-21 08:17:00+00:00,0.005740734451284253,0.007140734451284252,TP,1.6,4.0,CHOP,2026-08-21 08:17:00+00:00,f1
SOLUSDT,2026-08-21 08:25:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,CHOP,2026-08-21 08:25:00+00:00,f1
BTCUSDT,2026-08-21 08:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,TREND,2026-08-21 08:27:00+00:00,f1
BTCUSDT,2026-08-21 08:31:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-21 08:31:00+00:00,f1
BTCUSDT,2026-08-21 08:31:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,TREND,2026-08-21 08:31:00+00:00,f1
XRPUSDT,2026-08-21 08:33:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,43.0,CHOP,2026-08-21 08:33:00+00:00,f1
BTCUSDT,2026-08-21 08:33:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 08:33:00+00:00,f1
BTCUSDT,2026-08-21 08:35:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,275.0,TREND,2026-08-21 08:35:00+00:00,f1
BTCUSDT,2026-08-21 08:35:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-21 08:35:00+00:00,f1
SOLUSDT,2026-08-21 08:38:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 08:38:00+00:00,f1
XRPUSDT,2026-08-21 08:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,CHOP,2026-08-21 08:43:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-21 08:46:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 08:46:00+00:00,f1
BTCUSDT,2026-08-21 08:47:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-21 08:47:00+00:00,f1
SOLUSDT,2026-08-21 08:47:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 08:47:00+00:00,f1
BTCUSDT,2026-08-21 08:51:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,125.0,CHOP,2026-08-21 08:51:00+00:00,f1
BTCUSDT,2026-08-21 08:51:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 08:51:00+00:00,f1
NEARUSDT,2026-08-21 08:57:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-21 08:57:00+00:00,f1
BTCUSDT,2026-08-21 08:57:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 08:57:00+00:00,f1
XRPUSDT,2026-08-21 09:00:00+00:00,0.005135773300627145,0.006535773300627145,TP,1.6,3.0,CHOP,2026-08-21 09:00:00+00:00,f1
ETHUSDT,2026-08-21 09:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,TREND,2026-08-21 09:01:00+00:00,f1
ETHUSDT,2026-08-21 09:07:00+00:00,0.00569296984239893,0.0070929698423989294,TP,1.6,3.0,TREND,2026-08-21 09:07:00+00:00,f1
BTCUSDT,2026-08-21 09:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,TREND,2026-08-21 09:18:00+00:00,f1
XRPUSDT,2026-08-21 09:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-21 09:18:00+00:00,f1
ETHUSDT,2026-08-21 09:32:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,14.0,CHOP,2026-08-21 09:32:00+00:00,f1
BTCUSDT,2026-08-21 09:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,26.0,TREND,2026-08-21 09:37:00+00:00,f1
BTCUSDT,2026-08-21 09:44:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-21 09:44:00+00:00,f1
BTCUSDT,2026-08-21 09:44:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-21 09:44:00+00:00,f1
BTCUSDT,2026-08-21 11:19:00+00:00,0.004600000000000001,0.006,TP,1.6,119.0,TREND,2026-08-21 11:19:00+00:00,f1
BTCUSDT,2026-08-21 11:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,127.0,TREND,2026-08-21 11:23:00+00:00,f1
BTCUSDT,2026-08-21 11:32:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,CHOP,2026-08-21 11:32:00+00:00,f1
