pair,net_frac,exit_type,mfe_frac,tp_mult
BTCUSDT,0.0046500000000000005,TP,0.006400238630984417,1.6
BTCUSDT,0.0046500000000000005,TP,0.0063044344509592225,1.6
BTCUSDT,0.0046500000000000005,TP,0.00626395435375841,1.6
XRPUSDT,0.0046500000000000005,TP,0.008887308922858127,1.6
SOLUSDT,0.0009,BE_RAISED,0.003106673352373025,1.6
SOLUSDT,0.0009,BE_RAISED,0.0037304885631075724,1.6
ETHUSDT,-0.040600000000000004,MAE_KILL,0.0029505767806116204,1.6
SOLUSDT,0.0046500000000000005,TP,0.006074502303746822,1.6
SOLUSDT,0.0046500000000000005,TP,0.00742864590121217,1.6
BTCUSDT,0.0046500000000000005,TP,0.007149790295131527,1.6
BTCUSDT,0.0046500000000000005,TP,0.007655689733338753,1.6
BTCUSDT,0.0009,BE_RAISED,0.003970360440679235,1.6
BTCUSDT,0.0009,BE_RAISED,0.003485171401138514,1.6
SOLUSDT,0.0009,BE_RAISED,0.004467368784530403,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005441626134152519,1.6
NEARUSDT,0.005477770973668095,TP,0.007246376811594198,1.6
BTCUSDT,0.0046500000000000005,TP,0.00657795271151557,1.6
NEARUSDT,0.0046500000000000005,TP,0.008893886730729954,1.6
BTCUSDT,0.0046500000000000005,TP,0.0071614108260969565,1.6
BTCUSDT,0.0009,BE_RAISED,0.0033437181584809817,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005797423821723146,1.6
SOLUSDT,0.0046500000000000005,TP,0.007301373811124961,1.6
XRPUSDT,0.0046500000000000005,TP,0.006878456956460107,1.6
BTCUSDT,0.0009,BE_RAISED,0.004097545552365571,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004885442809442324,1.6
XRPUSDT,0.006765181506609791,TP,0.008603203469259269,1.6
NEARUSDT,0.0009,BE_RAISED,0.00383683360258484,1.6
XRPUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005470156488021062,1.6
ETHUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004629392303536807,1.6
BTCUSDT,0.0009,BE_RAISED,0.0037940158139274914,1.6
NEARUSDT,0.0009,BE_RAISED,0.003931178843110246,1.6
BTCUSDT,0.0046500000000000005,TP,0.006575871012252266,1.6
BTCUSDT,0.0046500000000000005,TP,0.0064667068732877,1.6
BTCUSDT,0.0009,BE_RAISED,0.004469318162872982,1.6
ETHUSDT,0.0009,BE_RAISED,0.003919575240356888,1.6
BTCUSDT,0.0046500000000000005,TP,0.006128295736715229,1.6
BTCUSDT,0.0009,BE_RAISED,0.0031310417332225163,1.6
BTCUSDT,0.0009,BE_RAISED,0.0033915697085975622,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0045630613808231605,1.6
XRPUSDT,0.0065595872634043855,TP,0.009875292777109473,1.6
NEARUSDT,0.0046500000000000005,TP,0.007907945828203294,1.6
XRPUSDT,0.005806475497270509,TP,0.009223818786471832,1.6
ETHUSDT,0.0009,BE_RAISED,0.003981343653865317,1.6
NEARUSDT,0.0009,BE_RAISED,0.0030432136335970554,1.6
ETHUSDT,0.0046500000000000005,TP,0.009495808335651034,1.6
SOLUSDT,-0.040600000000000004,MAE_KILL,6.966976531232748e-05,1.6
ETHUSDT,-0.040600000000000004,MAE_KILL,0.00046920774863084175,1.6
BTCUSDT,0.0046500000000000005,TP,0.01602206325330208,1.6
SOLUSDT,0.023778422811268986,TP,0.02938947188624257,1.6
BTCUSDT,0.0046500000000000005,TP,0.009514019198508281,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004696444120880018,1.6
BTCUSDT,0.00300297429816426,BE_RAISED_BANKED,0.00622349414362216,1.6
BTCUSDT,0.0009,BE_RAISED,0.003083434255943234,1.6
NEARUSDT,-0.0256,MAE_KILL,0.007470093506764864,1.6
NEARUSDT,0.002658119557542956,BE_RAISED,0.006589785831960536,1.6
XRPUSDT,0.004065530263789873,BE_RAISED,0.010943371349462687,1.6
BTCUSDT,0.0009,BE_RAISED,0.0031245506515311413,1.6
BTCUSDT,0.0009,BE_RAISED,0.003877176629377262,1.6
ETHUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005281050929134973,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004582797380889282,1.6
BTCUSDT,0.0046500000000000005,TP,0.006106019160714054,1.6
BTCUSDT,0.0046500000000000005,TP,0.0063958423784498345,1.6
BTCUSDT,0.0009,BE_RAISED,0.0035166919130413263,1.6
BTCUSDT,0.0033400425088374935,BE_RAISED_BANKED,0.006741879365409121,1.6
SOLUSDT,0.008430483751958972,BE_RAISED,0.02549408801809873,1.6
ETHUSDT,0.0009,BE_RAISED,0.003857524872523113,1.6
BTCUSDT,0.0009,BE_RAISED,0.0037165246203501555,1.6
NEARUSDT,0.0030660774033974955,BE_RAISED_BANKED,0.005523394763396869,1.6
NEARUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005470575738262149,1.6
NEARUSDT,0.0009,BE_RAISED,0.003978990927900717,1.6
NEARUSDT,0.0046500000000000005,TP,0.006373824826047703,1.6
ETHUSDT,0.0046500000000000005,TP,0.006314697645472378,1.6
XRPUSDT,0.0046500000000000005,TP,0.012159075641542392,1.6
BTCUSDT,0.0009,BE_RAISED,0.00330519718240386,1.6
BTCUSDT,0.0009,BE_RAISED,0.0033449499035409797,1.6
XRPUSDT,0.0046500000000000005,TP,0.006059395392196103,1.6
BTCUSDT,0.0009,BE_RAISED,0.0031457260509407635,1.6
XRPUSDT,0.0058353703959166435,TP,0.010898054904124732,1.6
XRPUSDT,0.003451868681356835,BE_RAISED_BANKED,0.0076394194041252165,1.6
XRPUSDT,0.004729262369023677,TP,0.0064534036499896506,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004681704948953277,1.6
BTCUSDT,0.0009,BE_RAISED,0.003077611700875214,1.6
SOLUSDT,0.0009,BE_RAISED,0.0031084235094418857,1.6
SOLUSDT,0.0009,BE_RAISED,0.0042626288331847435,1.6
NEARUSDT,0.0046500000000000005,TP,0.013082668040175167,1.6
ETHUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.00580684722353692,1.6
BTCUSDT,0.0009,BE_RAISED,0.0037622875950597125,1.6
ETHUSDT,0.0046500000000000005,TP,0.007492757276818785,1.6
BTCUSDT,0.0009,BE_RAISED,0.0033200142936036124,1.6
BTCUSDT,0.0046500000000000005,TP,0.007976493073387637,1.6
BTCUSDT,0.0046500000000000005,TP,0.007620382931070512,1.6
BTCUSDT,0.0046500000000000005,TP,0.007453852457950125,1.6
BTCUSDT,0.0046500000000000005,TP,0.006407615073673154,1.6
BTCUSDT,-0.040600000000000004,MAE_KILL,0.0013206040723041659,1.6
BTCUSDT,0.0046500000000000005,TP,0.01074944588466569,1.6
BTCUSDT,0.0046500000000000005,TP,0.007645772499312472,1.6
BTCUSDT,0.0046500000000000005,TP,0.007997790463125735,1.6
XRPUSDT,0.002471565520209702,BE_RAISED_BANKED,0.005272528074500165,1.6
BTCUSDT,0.0046500000000000005,TP,0.006322070418866649,1.6
BTCUSDT,0.0009,BE_RAISED,0.003546942157659751,1.6
BTCUSDT,0.0009,BE_RAISED,0.0040949181016379675,1.6
XRPUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004670650456762083,1.6
ETHUSDT,0.0046500000000000005,TP,0.006145476526294718,1.6
XRPUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0052953717075854756,1.6
XRPUSDT,0.0046500000000000005,TP,0.008831382214006922,1.6
ETHUSDT,0.0009,BE_RAISED,0.0032063088102333385,1.6
SOLUSDT,0.0046500000000000005,TP,0.006818647706798203,1.6
BTCUSDT,0.0009,BE_RAISED,0.0030787146072120547,1.6
SOLUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004692718232874774,1.6
BTCUSDT,0.0046500000000000005,TP,0.007059782167270517,1.6
BTCUSDT,0.0046500000000000005,TP,0.007108598049786273,1.6
BTCUSDT,0.0046500000000000005,TP,0.009151374078425747,1.6
SOLUSDT,0.0046500000000000005,TP,0.007284034758902683,1.6
BTCUSDT,0.0046500000000000005,TP,0.006799177483145382,1.6
ETHUSDT,0.0046500000000000005,TP,0.006120618756948182,1.6
BTCUSDT,0.0009,BE_RAISED,0.0031307323839587235,1.6
SOLUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005086394687308427,1.6
ETHUSDT,-0.040600000000000004,MAE_KILL,0.00045712931257079446,1.6
BTCUSDT,0.0046500000000000005,TP,0.007313632554084627,1.6
BTCUSDT,0.0046500000000000005,TP,0.006694215090011253,1.6
BTCUSDT,0.0046500000000000005,TP,0.007245785488999776,1.6
SOLUSDT,0.0009,BE_RAISED,0.003158844765342981,1.6
XRPUSDT,0.0046500000000000005,TP,0.007351493272070808,1.6
NEARUSDT,0.0009,BE_RAISED,0.003991511721907851,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004572334329086143,1.6
BTCUSDT,0.0046500000000000005,TP,0.00613363954223482,1.6
BTCUSDT,0.0046500000000000005,TP,0.006163403726163098,1.6
NEARUSDT,0.0009,BE_RAISED,0.0033680039623574516,1.6
ETHUSDT,0.004765297267018736,TP,0.00640929367878843,1.6
BTCUSDT,0.0046500000000000005,TP,0.006928620891087998,1.6
NEARUSDT,0.0046500000000000005,TP,0.009092256757424616,1.6
BTCUSDT,-0.011827764865720859,MAX_AGE,0.0026129423333550706,1.6
ETHUSDT,0.0046500000000000005,TP,0.006928875458946594,1.6
ETHUSDT,0.0009,BE_RAISED,0.0030923076294623645,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005519279507486719,1.6
NEARUSDT,0.0046500000000000005,TP,0.008711146307661769,1.6
ETHUSDT,0.0046500000000000005,TP,0.006244965378074642,1.6
XRPUSDT,0.0046500000000000005,TP,0.010472950436928854,1.6
BTCUSDT,0.0009,BE_RAISED,0.0034181959162574308,1.6
XRPUSDT,0.0009,BE_RAISED,0.003486189326897354,1.6
ETHUSDT,0.0046500000000000005,TP,0.006840084523901691,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0054172793736926034,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005481647160545602,1.6
XRPUSDT,0.0046500000000000005,TP,0.006682867557715687,1.6
NEARUSDT,0.0046500000000000005,TP,0.0072658505026376875,1.6
BTCUSDT,-0.020703773716845966,MAX_AGE,0.0018143236209171253,1.6
XRPUSDT,0.0009,BE_RAISED,0.0038084874863981415,1.6
NEARUSDT,0.005227200322613196,TP,0.006905938098598672,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004683116883116959,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005470990514008458,1.6
SOLUSDT,0.0046500000000000005,TP,0.0062725919625771145,1.6
SOLUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005802091303239039,1.6
BTCUSDT,0.0009,BE_RAISED,0.004279101129423359,1.6
ETHUSDT,0.0046500000000000005,TP,0.006168356981421637,1.6
NEARUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005429591272434729,1.6
BTCUSDT,0.0009,BE_RAISED,0.004144769971722598,1.6
XRPUSDT,0.0009,BE_RAISED,0.0036982248520710465,1.6
BTCUSDT,0.0046500000000000005,TP,0.006014765862976922,1.6
SOLUSDT,0.0009,BE_RAISED,0.004220491286555289,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005556713563844556,1.6
BTCUSDT,0.0009,BE_RAISED,0.0030175609604347325,1.6
SOLUSDT,0.0046500000000000005,TP,0.007519195128408875,1.6
BTCUSDT,0.0009,BE_RAISED,0.004326718776156689,1.6
ETHUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005377150758924312,1.6
BTCUSDT,0.0046500000000000005,TP,0.006851833283197968,1.6
BTCUSDT,0.0046500000000000005,TP,0.006707928450474947,1.6
BTCUSDT,0.0046500000000000005,TP,0.006746702717553881,1.6
BTCUSDT,0.0046500000000000005,TP,0.007035696605782856,1.6
SOLUSDT,0.0046500000000000005,TP,0.006467369656820658,1.6
NEARUSDT,0.0046500000000000005,TP,0.006351126568879452,1.6
SOLUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0054029478314196735,1.6
BTCUSDT,0.0009,BE_RAISED,0.0033202597044917114,1.6
BTCUSDT,0.0046500000000000005,TP,0.0061464071630561315,1.6
BTCUSDT,0.0046500000000000005,TP,0.006341434149541981,1.6
BTCUSDT,0.0046500000000000005,TP,0.00602762373850446,1.6
BTCUSDT,0.0046500000000000005,TP,0.006709280236672106,1.6
BTCUSDT,-0.040600000000000004,MAE_KILL,0.0022117551763223466,1.6
BTCUSDT,0.0046500000000000005,TP,0.007116533231668573,1.6
ETHUSDT,0.0046500000000000005,TP,0.007849054791285639,1.6
SOLUSDT,0.0009,BE_RAISED,0.004000374060951207,1.6
BTCUSDT,0.0046500000000000005,TP,0.006177680654011849,1.6
BTCUSDT,0.0009,BE_RAISED,0.004179511275814814,1.6
BTCUSDT,0.0009,BE_RAISED,0.004236285831021581,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004728132387706929,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005197551263302503,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005621549865604715,1.6
BTCUSDT,0.0046500000000000005,TP,0.006188615428627052,1.6
BTCUSDT,0.0046500000000000005,TP,0.006122842297188091,1.6
BTCUSDT,0.0046500000000000005,TP,0.007517150041656396,1.6
BTCUSDT,0.0046500000000000005,TP,0.007046945858985115,1.6
BTCUSDT,0.0046500000000000005,TP,0.007608155841450605,1.6
BTCUSDT,0.0046500000000000005,TP,0.007091178110937581,1.6
BTCUSDT,0.0009,BE_RAISED,0.004386823911326468,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005929078558054155,1.6
BTCUSDT,0.0009,BE_RAISED,0.003014496161277387,1.6
BTCUSDT,0.0009,BE_RAISED,0.003586202316472174,1.6
ETHUSDT,-0.040600000000000004,MAE_KILL,0.0005065000844166883,1.6
NEARUSDT,0.0046500000000000005,TP,0.006363636363636336,1.6
BTCUSDT,0.0046500000000000005,TP,0.006154297388595623,1.6
NEARUSDT,-0.0256,MAE_KILL,0.0,1.6
SOLUSDT,0.0009,BE_RAISED,0.0039028035831058924,1.6
BTCUSDT,0.0009,BE_RAISED,0.0038900421463168786,1.6
SOLUSDT,0.0009,BE_RAISED,0.0039204675443521905,1.6
SOLUSDT,0.0046500000000000005,TP,0.007894545492318305,1.6
SOLUSDT,-0.040600000000000004,MAE_KILL,0.0,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004845249808062155,1.6
ETHUSDT,0.0046500000000000005,TP,0.010474851994442057,1.6
ETHUSDT,0.0046500000000000005,TP,0.008473426791028613,1.6
BTCUSDT,0.0046500000000000005,TP,0.006140938707979703,1.6
BTCUSDT,0.0046500000000000005,TP,0.008349786942549932,1.6
BTCUSDT,0.0009,BE_RAISED,0.0031752775996872935,1.6
BTCUSDT,0.0046500000000000005,TP,0.006673183463858928,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004655500561346347,1.6
BTCUSDT,0.0046500000000000005,TP,0.006506512213012338,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004756059946410198,1.6
SOLUSDT,0.0009,BE_RAISED,0.0037530749984230707,1.6
NEARUSDT,0.0009,BE_RAISED,0.0031852042126894343,1.6
NEARUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004525817732976712,1.6
SOLUSDT,-0.040600000000000004,MAE_KILL,0.0019000570017099734,1.6
SOLUSDT,-0.040600000000000004,MAE_KILL,0.0023064042210357576,1.6
NEARUSDT,0.0046500000000000005,TP,0.006074333367651503,1.6
BTCUSDT,0.0046500000000000005,TP,0.00607986769883233,1.6
BTCUSDT,0.0046500000000000005,TP,0.00730837066920757,1.6
NEARUSDT,0.0046500000000000005,TP,0.00831505381829311,1.6
SOLUSDT,0.001329377553721829,BE_RAISED,0.003931873670173752,1.6
ETHUSDT,0.0009,BE_RAISED,0.004336732647051722,1.6
BTCUSDT,0.0046500000000000005,TP,0.013702562868185858,1.6
BTCUSDT,0.0046500000000000005,TP,0.014157729244716286,1.6
BTCUSDT,0.0046500000000000005,TP,0.013271929824561476,1.6
ETHUSDT,0.0046500000000000005,TP,0.007334786930451863,1.6
XRPUSDT,0.0046500000000000005,TP,0.009314529353886514,1.6
BTCUSDT,0.0009,BE_RAISED,0.003302786377708942,1.6
BTCUSDT,0.0046500000000000005,TP,0.006826247510682674,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.00537839954567553,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005379643468707041,1.6
BTCUSDT,0.0009,BE_RAISED,0.003910302252111006,1.6
BTCUSDT,0.0009,BE_RAISED,0.003545822023811704,1.6
ETHUSDT,0.0009,BE_RAISED,0.0031027925132619356,1.6
SOLUSDT,0.0046500000000000005,TP,0.007363146859342144,1.6
BTCUSDT,0.0009,BE_RAISED,0.0033649612403101135,1.6
NEARUSDT,0.0046500000000000005,TP,0.007534766118836984,1.6
NEARUSDT,-0.0256,MAE_KILL,0.002246181491464374,1.6
BTCUSDT,0.0009,BE_RAISED,0.0042073442687943635,1.6
BTCUSDT,0.0046500000000000005,TP,0.010827518462912225,1.6
BTCUSDT,0.0046500000000000005,TP,0.010724323411315994,1.6
BTCUSDT,0.0046500000000000005,TP,0.007425491177056926,1.6
BTCUSDT,0.0046500000000000005,TP,0.006853152827192507,1.6
BTCUSDT,0.0046500000000000005,TP,0.006516566729138146,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005301097533364354,1.6
ETHUSDT,0.0009,BE_RAISED,0.003115100744545558,1.6
BTCUSDT,0.0009,BE_RAISED,0.0035940886499592805,1.6
BTCUSDT,0.0009,BE_RAISED,0.004309442854225966,1.6
SOLUSDT,0.0046500000000000005,TP,0.0066904046052969224,1.6
BTCUSDT,0.0046500000000000005,TP,0.006039057835690383,1.6
BTCUSDT,0.0046500000000000005,TP,0.008259749629117845,1.6
BTCUSDT,0.0046500000000000005,TP,0.006288259624562594,1.6
BTCUSDT,0.0009,BE_RAISED,0.0035490498857821797,1.6
NEARUSDT,0.005168927651972896,TP,0.009089476172962798,1.6
BTCUSDT,0.0046500000000000005,TP,0.006280360155281322,1.6
BTCUSDT,0.0009,BE_RAISED,0.003439976830744287,1.6
SOLUSDT,0.0009,BE_RAISED,0.003255600346991913,1.6
ETHUSDT,0.0009,BE_RAISED,0.003913229789057444,1.6
NEARUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005605028810895721,1.6
ETHUSDT,0.0009,BE_RAISED,0.0035102317803217195,1.6
XRPUSDT,0.0009,BE_RAISED,0.0034538805363674013,1.6
BTCUSDT,0.0009,BE_RAISED,0.0030534214780703972,1.6
SOLUSDT,0.0046500000000000005,TP,0.008209756702052973,1.6
ETHUSDT,0.0046500000000000005,TP,0.0067297288435686714,1.6
BTCUSDT,-0.040600000000000004,MAE_KILL,0.00029479786610742457,1.6
XRPUSDT,-0.040600000000000004,MAE_KILL,0.0025011829919556793,1.6
BTCUSDT,0.0009,BE_RAISED,0.004271612079269281,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005770390587465702,1.6
ETHUSDT,0.0009,BE_RAISED,0.003418697932736787,1.6
XRPUSDT,0.003543445360557524,BE_RAISED_BANKED,0.007816316560820782,1.6
BTCUSDT,0.0046500000000000005,TP,0.00677266020289907,1.6
BTCUSDT,0.0046500000000000005,TP,0.006125406276946903,1.6
ETHUSDT,0.0009,BE_RAISED,0.0033374183006536244,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005887330170724878,1.6
BTCUSDT,0.0009,BE_RAISED,0.0035834636757843172,1.6
BTCUSDT,0.0009,BE_RAISED,0.004144106912633938,1.6
XRPUSDT,0.0009,BE_RAISED,0.004373177842565732,1.6
ETHUSDT,0.0009,BE_RAISED,0.0033976877861851278,1.6
ETHUSDT,0.0009,BE_RAISED,0.0040407489613568034,1.6
BTCUSDT,0.0009,BE_RAISED,0.003073817265114129,1.6
BTCUSDT,0.0046500000000000005,TP,0.006857338238366903,1.6
NEARUSDT,0.0009,BE_RAISED,0.003837630398356903,1.6
SOLUSDT,0.0046500000000000005,TP,0.007290867229470484,1.6
SOLUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005826755297050343,1.6
ETHUSDT,0.0046500000000000005,TP,0.00790052520536882,1.6
NEARUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005866695638003108,1.6
ETHUSDT,0.0009,BE_RAISED,0.003199041510110564,1.6
BTCUSDT,0.0046500000000000005,TP,0.006313411099255868,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005550428139260627,1.6
XRPUSDT,0.0046500000000000005,TP,0.0061728395061728045,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005617747579968446,1.6
SOLUSDT,0.0046500000000000005,TP,0.0073046760071830644,1.6
BTCUSDT,0.0046500000000000005,TP,0.006129584910377942,1.6
BTCUSDT,0.0009,BE_RAISED,0.0036728575950854925,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0045100451004510414,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0046375121230754,1.6
BTCUSDT,-0.025200317615259513,MAX_AGE,0.00023164607452806247,1.6
NEARUSDT,0.0046500000000000005,TP,0.00684675046803966,1.6
ETHUSDT,0.0046500000000000005,TP,0.006738851517440726,1.6
NEARUSDT,0.0046500000000000005,TP,0.006538032211768447,1.6
ETHUSDT,0.0009,BE_RAISED,0.0036419711272179054,1.6
BTCUSDT,0.0046500000000000005,TP,0.007841574135585677,1.6
ETHUSDT,-0.040600000000000004,MAE_KILL,0.002786914264308142,1.6
SOLUSDT,0.0046500000000000005,TP,0.012912133321665771,1.6
BTCUSDT,0.0046500000000000005,TP,0.007288809948506576,1.6
SOLUSDT,0.005912007302459743,TP,0.007758863457598215,1.6
ETHUSDT,-0.040600000000000004,MAE_KILL,0.0016358023426002438,1.6
ETHUSDT,0.0046500000000000005,TP,0.008445470858768183,1.6
BTCUSDT,0.0046500000000000005,TP,0.006240799224932999,1.6
BTCUSDT,0.0046500000000000005,TP,0.006584023390841346,1.6
SOLUSDT,0.0046500000000000005,TP,0.0065929432508576805,1.6
NEARUSDT,0.0009,BE_RAISED,0.0038673748259681648,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004516727714274556,1.6
SOLUSDT,0.0009,BE_RAISED,0.0033437125748503353,1.6
BTCUSDT,0.0046500000000000005,TP,0.007714058529367134,1.6
XRPUSDT,0.0046500000000000005,TP,0.007374939121964755,1.6
BTCUSDT,0.0046500000000000005,TP,0.00636236304897759,1.6
BTCUSDT,0.0046500000000000005,TP,0.007344594543800659,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005452643409413581,1.6
SOLUSDT,0.0046500000000000005,TP,0.006971958302881047,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005670909188954607,1.6
BTCUSDT,0.0009,BE_RAISED,0.0037422623814488184,1.6
NEARUSDT,0.0009,BE_RAISED,0.003330337791404542,1.6
SOLUSDT,0.0009,BE_RAISED,0.004114713216957489,1.6
SOLUSDT,0.0009,BE_RAISED,0.003766929616885053,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004851435053226993,1.6
SOLUSDT,0.0046500000000000005,TP,0.007257100574876208,1.6
SOLUSDT,0.0046500000000000005,TP,0.010862735391001403,1.6
ETHUSDT,0.0009,BE_RAISED,0.0034265103697025076,1.6
BTCUSDT,0.0009,BE_RAISED,0.003850810054389546,1.6
NEARUSDT,0.0046500000000000005,TP,0.006154809096599224,1.6
BTCUSDT,0.0046500000000000005,TP,0.006620983599133007,1.6
BTCUSDT,0.0046500000000000005,TP,0.006168664539338929,1.6
ETHUSDT,0.0046500000000000005,TP,0.006507704707412617,1.6
XRPUSDT,0.0046500000000000005,TP,0.006502395619438632,1.6
BTCUSDT,0.0046500000000000005,TP,0.007426110018200248,1.6
BTCUSDT,0.0046500000000000005,TP,0.006430515537920103,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005571464143426295,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005596503897009388,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005738001935081418,1.6
NEARUSDT,0.0009,BE_RAISED,0.0036399563205242146,1.6
BTCUSDT,0.0009,BE_RAISED,0.003283839405326537,1.6
BTCUSDT,0.0009,BE_RAISED,0.0034511834761066173,1.6
SOLUSDT,0.0046500000000000005,TP,0.007931114731207856,1.6
SOLUSDT,0.0046500000000000005,TP,0.009566344369749432,1.6
BTCUSDT,0.0009,BE_RAISED,0.003057864880595516,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005347307564095475,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0051322674997015035,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.004889832678951998,1.6
BTCUSDT,0.0046500000000000005,TP,0.007140150926989881,1.6
BTCUSDT,0.0046500000000000005,TP,0.006336604614271435,1.6
BTCUSDT,0.0046500000000000005,TP,0.006849000172716043,1.6
BTCUSDT,0.0009,BE_RAISED,0.004161721160934118,1.6
SOLUSDT,0.0046500000000000005,TP,0.007243142724314239,1.6
BTCUSDT,0.0009,BE_RAISED,0.003576234331350281,1.6
SOLUSDT,0.0009,BE_RAISED,0.003745455544464618,1.6
NEARUSDT,0.0009,BE_RAISED,0.003403114365267577,1.6
NEARUSDT,0.0046500000000000005,TP,0.006603724913584029,1.6
XRPUSDT,0.0046500000000000005,TP,0.006058519793459497,1.6
BTCUSDT,-0.040600000000000004,MAE_KILL,0.0016595315751753586,1.6
ETHUSDT,0.0009,BE_RAISED,0.003178423137970559,1.6
XRPUSDT,0.0009,BE_RAISED,0.004024007638794173,1.6
ETHUSDT,0.0046500000000000005,TP,0.006487837784214876,1.6
BTCUSDT,0.0046500000000000005,TP,0.006015835472504642,1.6
ETHUSDT,0.0046500000000000005,TP,0.006577476930936499,1.6
BTCUSDT,0.0009,BE_RAISED,0.0036985199666294826,1.6
BTCUSDT,0.0009,BE_RAISED,0.003982559266358815,1.6
ETHUSDT,0.0046500000000000005,TP,0.006118638964167332,1.6
ETHUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005982950598495684,1.6
BTCUSDT,0.0009,BE_RAISED,0.00395060492073136,1.6
BTCUSDT,0.0009,BE_RAISED,0.003933148985230182,1.6
XRPUSDT,0.0046500000000000005,TP,0.0065900168255747715,1.6
XRPUSDT,0.0009,BE_RAISED,0.003878975950348994,1.6
XRPUSDT,-0.040600000000000004,MAE_KILL,6.822213125937303e-05,1.6
BTCUSDT,0.0046500000000000005,TP,0.0061670204366496865,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005567442112328664,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.005444177012662166,1.6
SOLUSDT,0.0009,BE_RAISED,0.0034439992367867774,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.0047657861153489415,1.6
ETHUSDT,0.0046500000000000005,TP,0.006465999552415292,1.6
BTCUSDT,0.0024000000000000002,BE_RAISED_BANKED,0.00543117692317402,1.6
