pair,ts,net_frac,gross_frac,exit_type,tp_mult,hold_min,regime,ts_parsed,fold
BTCUSDT,2026-08-20 01:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,50.0,TREND,2026-08-20 01:34:00+00:00,f1
BTCUSDT,2026-08-20 01:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,42.0,TREND,2026-08-20 01:34:00+00:00,f1
BTCUSDT,2026-08-20 01:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,61.0,TREND,2026-08-20 01:35:00+00:00,f1
BTCUSDT,2026-08-20 01:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,87.0,CHOP,2026-08-20 01:52:00+00:00,f1
BTCUSDT,2026-08-20 01:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,65.0,TREND,2026-08-20 01:53:00+00:00,f1
XRPUSDT,2026-08-20 01:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,32.0,CHOP,2026-08-20 01:53:00+00:00,f1
BTCUSDT,2026-08-20 02:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,35.0,CHOP,2026-08-20 02:10:00+00:00,f1
ETHUSDT,2026-08-20 02:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,44.0,TREND,2026-08-20 02:21:00+00:00,f1
BTCUSDT,2026-08-20 03:00:00+00:00,0.004600000000000001,0.006,TP,1.6,49.0,CHOP,2026-08-20 03:00:00+00:00,f1
BTCUSDT,2026-08-20 03:08:00+00:00,0.004600000000000001,0.006,TP,1.6,47.0,CHOP,2026-08-20 03:08:00+00:00,f1
BTCUSDT,2026-08-20 03:11:00+00:00,0.004600000000000001,0.006,TP,1.6,108.0,CHOP,2026-08-20 03:11:00+00:00,f1
SOLUSDT,2026-08-20 03:11:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-20 03:11:00+00:00,f1
NEARUSDT,2026-08-20 03:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,26.0,CHOP,2026-08-20 03:37:00+00:00,f1
ETHUSDT,2026-08-20 03:45:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,CHOP,2026-08-20 03:45:00+00:00,f1
BTCUSDT,2026-08-20 06:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,138.0,CHOP,2026-08-20 06:04:00+00:00,f1
BTCUSDT,2026-08-20 07:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,321.0,CHOP,2026-08-20 07:13:00+00:00,f1
SOLUSDT,2026-08-20 07:29:00+00:00,0.004600000000000001,0.006,TP,1.6,439.0,TREND,2026-08-20 07:29:00+00:00,f1
XRPUSDT,2026-08-20 07:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,21.0,CHOP,2026-08-20 07:50:00+00:00,f1
SOLUSDT,2026-08-20 08:07:00+00:00,0.004600000000000001,0.006,TP,1.6,54.0,CHOP,2026-08-20 08:07:00+00:00,f1
BTCUSDT,2026-08-20 08:07:00+00:00,0.004600000000000001,0.006,TP,1.6,17.0,CHOP,2026-08-20 08:07:00+00:00,f1
XRPUSDT,2026-08-20 08:09:00+00:00,0.004600000000000001,0.006,TP,1.6,375.0,CHOP,2026-08-20 08:09:00+00:00,f1
SOLUSDT,2026-08-20 08:09:00+00:00,-0.0314,-0.03,HARD_SL,1.6,300.0,TREND,2026-08-20 08:09:00+00:00,f1
BTCUSDT,2026-08-20 08:09:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,CHOP,2026-08-20 08:09:00+00:00,f1
ETHUSDT,2026-08-20 08:10:00+00:00,0.004600000000000001,0.006,TP,1.6,389.0,TREND,2026-08-20 08:10:00+00:00,f1
BTCUSDT,2026-08-20 08:10:00+00:00,-0.0314,-0.03,HARD_SL,1.6,297.0,CHOP,2026-08-20 08:10:00+00:00,f1
NEARUSDT,2026-08-20 08:14:00+00:00,0.004600000000000001,0.006,TP,1.6,378.0,CHOP,2026-08-20 08:14:00+00:00,f1
ETHUSDT,2026-08-20 08:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-20 08:16:00+00:00,f1
BTCUSDT,2026-08-20 08:17:00+00:00,-0.0314,-0.03,HARD_SL,1.6,132.0,CHOP,2026-08-20 08:17:00+00:00,f1
BTCUSDT,2026-08-20 08:17:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,TREND,2026-08-20 08:17:00+00:00,f1
BTCUSDT,2026-08-20 08:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-20 08:19:00+00:00,f1
BTCUSDT,2026-08-20 08:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,TREND,2026-08-20 08:31:00+00:00,f1
SOLUSDT,2026-08-20 08:37:00+00:00,0.004600000000000001,0.006,TP,1.6,15.0,TREND,2026-08-20 08:37:00+00:00,f1
XRPUSDT,2026-08-20 08:38:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-20 08:38:00+00:00,f1
BTCUSDT,2026-08-20 08:40:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-20 08:40:00+00:00,f1
BTCUSDT,2026-08-20 08:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,2.0,TREND,2026-08-20 08:41:00+00:00,f1
BTCUSDT,2026-08-20 08:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,24.0,TREND,2026-08-20 08:42:00+00:00,f1
BTCUSDT,2026-08-20 08:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,15.0,TREND,2026-08-20 08:43:00+00:00,f1
BTCUSDT,2026-08-20 08:47:00+00:00,0.005167838339266931,0.00656783833926693,TP,1.6,27.0,TREND,2026-08-20 08:47:00+00:00,f1
BTCUSDT,2026-08-20 08:47:00+00:00,0.004600000000000001,0.006,TP,1.6,17.0,TREND,2026-08-20 08:47:00+00:00,f1
BTCUSDT,2026-08-20 09:06:00+00:00,0.004600000000000001,0.006,TP,1.6,23.0,TREND,2026-08-20 09:06:00+00:00,f1
ETHUSDT,2026-08-20 09:06:00+00:00,0.004600000000000001,0.006,TP,1.6,21.0,CHOP,2026-08-20 09:06:00+00:00,f1
BTCUSDT,2026-08-20 09:09:00+00:00,0.004600000000000001,0.006,TP,1.6,28.0,TREND,2026-08-20 09:09:00+00:00,f1
BTCUSDT,2026-08-20 09:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,25.0,TREND,2026-08-20 09:16:00+00:00,f1
BTCUSDT,2026-08-20 09:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-20 09:16:00+00:00,f1
BTCUSDT,2026-08-20 09:19:00+00:00,0.004600000000000001,0.006,TP,1.6,30.0,TREND,2026-08-20 09:19:00+00:00,f1
BTCUSDT,2026-08-20 09:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,26.0,TREND,2026-08-20 09:20:00+00:00,f1
BTCUSDT,2026-08-20 09:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,TREND,2026-08-20 09:28:00+00:00,f1
ETHUSDT,2026-08-20 09:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,CHOP,2026-08-20 09:29:00+00:00,f1
XRPUSDT,2026-08-20 09:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,TREND,2026-08-20 09:31:00+00:00,f1
BTCUSDT,2026-08-20 09:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,45.0,TREND,2026-08-20 09:52:00+00:00,f1
XRPUSDT,2026-08-20 09:52:00+00:00,0.004600000000000001,0.006,TP,1.6,22.0,TREND,2026-08-20 09:52:00+00:00,f1
SOLUSDT,2026-08-20 09:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,50.0,TREND,2026-08-20 09:59:00+00:00,f1
ETHUSDT,2026-08-20 10:08:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,36.0,CHOP,2026-08-20 10:08:00+00:00,f1
BTCUSDT,2026-08-20 10:15:00+00:00,0.004600000000000001,0.006,TP,1.6,57.0,TREND,2026-08-20 10:15:00+00:00,f1
BTCUSDT,2026-08-20 10:15:00+00:00,0.004600000000000001,0.006,TP,1.6,53.0,TREND,2026-08-20 10:15:00+00:00,f1
BTCUSDT,2026-08-20 10:15:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,TREND,2026-08-20 10:15:00+00:00,f1
NEARUSDT,2026-08-20 11:11:00+00:00,0.004600000000000001,0.006,TP,1.6,72.0,CHOP,2026-08-20 11:11:00+00:00,f1
ETHUSDT,2026-08-20 11:31:00+00:00,0.004600000000000001,0.006,TP,1.6,72.0,CHOP,2026-08-20 11:31:00+00:00,f1
ETHUSDT,2026-08-20 11:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,20.0,CHOP,2026-08-20 11:52:00+00:00,f1
BTCUSDT,2026-08-20 12:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,135.0,TREND,2026-08-20 12:10:00+00:00,f1
ETHUSDT,2026-08-20 12:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,138.0,CHOP,2026-08-20 12:11:00+00:00,f1
BTCUSDT,2026-08-20 12:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,62.0,TREND,2026-08-20 12:13:00+00:00,f1
NEARUSDT,2026-08-20 12:32:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,137.0,CHOP,2026-08-20 12:32:00+00:00,f1
NEARUSDT,2026-08-20 12:35:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,138.0,CHOP,2026-08-20 12:35:00+00:00,f1
SOLUSDT,2026-08-20 12:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,35.0,CHOP,2026-08-20 12:50:00+00:00,f1
BTCUSDT,2026-08-20 12:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,41.0,TREND,2026-08-20 12:51:00+00:00,f1
BTCUSDT,2026-08-20 12:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,39.0,TREND,2026-08-20 12:51:00+00:00,f1
BTCUSDT,2026-08-20 12:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,15.0,TREND,2026-08-20 12:51:00+00:00,f1
XRPUSDT,2026-08-20 13:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,TREND,2026-08-20 13:05:00+00:00,f1
XRPUSDT,2026-08-20 13:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,TREND,2026-08-20 13:05:00+00:00,f1
BTCUSDT,2026-08-20 13:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,39.0,TREND,2026-08-20 13:11:00+00:00,f1
XRPUSDT,2026-08-20 13:20:00+00:00,0.004600000000000001,0.006,TP,1.6,15.0,TREND,2026-08-20 13:20:00+00:00,f1
SOLUSDT,2026-08-20 13:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-20 13:22:00+00:00,f1
ETHUSDT,2026-08-20 13:36:00+00:00,0.004600000000000001,0.006,TP,1.6,299.0,TREND,2026-08-20 13:36:00+00:00,f1
XRPUSDT,2026-08-20 14:04:00+00:00,-0.0314,-0.03,HARD_SL,1.6,74.0,TREND,2026-08-20 14:04:00+00:00,f1
BTCUSDT,2026-08-20 14:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-20 14:15:00+00:00,f1
XRPUSDT,2026-08-20 14:16:00+00:00,0.005759064598286615,0.007159064598286614,TP,1.6,1.0,TREND,2026-08-20 14:16:00+00:00,f1
XRPUSDT,2026-08-20 14:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,12.0,TREND,2026-08-20 14:29:00+00:00,f1
BTCUSDT,2026-08-20 15:03:00+00:00,0.004600000000000001,0.006,TP,1.6,126.0,TREND,2026-08-20 15:03:00+00:00,f1
ETHUSDT,2026-08-20 15:04:00+00:00,0.004600000000000001,0.006,TP,1.6,103.0,CHOP,2026-08-20 15:04:00+00:00,f1
BTCUSDT,2026-08-20 15:04:00+00:00,0.004600000000000001,0.006,TP,1.6,101.0,CHOP,2026-08-20 15:04:00+00:00,f1
ETHUSDT,2026-08-20 15:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,119.0,CHOP,2026-08-20 15:06:00+00:00,f1
ETHUSDT,2026-08-20 15:20:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-20 15:20:00+00:00,f1
BTCUSDT,2026-08-20 15:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,14.0,CHOP,2026-08-20 15:22:00+00:00,f1
ETHUSDT,2026-08-20 15:30:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,CHOP,2026-08-20 15:30:00+00:00,f1
BTCUSDT,2026-08-20 15:31:00+00:00,0.004600000000000001,0.006,TP,1.6,19.0,CHOP,2026-08-20 15:31:00+00:00,f1
BTCUSDT,2026-08-20 15:32:00+00:00,0.004600000000000001,0.006,TP,1.6,28.0,CHOP,2026-08-20 15:32:00+00:00,f1
ETHUSDT,2026-08-20 15:51:00+00:00,-0.0314,-0.03,HARD_SL,1.6,134.0,CHOP,2026-08-20 15:51:00+00:00,f1
XRPUSDT,2026-08-20 15:57:00+00:00,0.005736582973043869,0.007136582973043868,TP,1.6,37.0,TREND,2026-08-20 15:57:00+00:00,f1
SOLUSDT,2026-08-20 16:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,39.0,CHOP,2026-08-20 16:13:00+00:00,f1
XRPUSDT,2026-08-20 16:40:00+00:00,-0.0314,-0.03,HARD_SL,1.6,70.0,TREND,2026-08-20 16:40:00+00:00,f1
ETHUSDT,2026-08-20 16:41:00+00:00,-0.0314,-0.03,HARD_SL,1.6,132.0,CHOP,2026-08-20 16:41:00+00:00,f1
BTCUSDT,2026-08-20 16:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,56.0,CHOP,2026-08-20 16:49:00+00:00,f1
BTCUSDT,2026-08-20 16:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,52.0,CHOP,2026-08-20 16:49:00+00:00,f1
BTCUSDT,2026-08-20 17:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,94.0,CHOP,2026-08-20 17:06:00+00:00,f1
BTCUSDT,2026-08-20 17:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,19.0,CHOP,2026-08-20 17:06:00+00:00,f1
BTCUSDT,2026-08-20 17:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,25.0,CHOP,2026-08-20 17:09:00+00:00,f1
BTCUSDT,2026-08-20 17:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,CHOP,2026-08-20 17:09:00+00:00,f1
BTCUSDT,2026-08-20 17:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,21.0,CHOP,2026-08-20 17:10:00+00:00,f1
BTCUSDT,2026-08-20 18:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,54.0,CHOP,2026-08-20 18:00:00+00:00,f1
BTCUSDT,2026-08-20 18:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,52.0,CHOP,2026-08-20 18:00:00+00:00,f1
SOLUSDT,2026-08-20 18:02:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,CHOP,2026-08-20 18:02:00+00:00,f1
ETHUSDT,2026-08-20 18:16:00+00:00,0.004600000000000001,0.006,TP,1.6,62.0,CHOP,2026-08-20 18:16:00+00:00,f1
BTCUSDT,2026-08-20 18:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,86.0,CHOP,2026-08-20 18:37:00+00:00,f1
BTCUSDT,2026-08-20 18:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,96.0,CHOP,2026-08-20 18:52:00+00:00,f1
XRPUSDT,2026-08-20 18:55:00+00:00,0.004612143429946125,0.006012143429946124,TP,1.6,3.0,CHOP,2026-08-20 18:55:00+00:00,f1
BTCUSDT,2026-08-20 19:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,64.0,CHOP,2026-08-20 19:10:00+00:00,f1
BTCUSDT,2026-08-20 19:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,53.0,CHOP,2026-08-20 19:10:00+00:00,f1
BTCUSDT,2026-08-20 19:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,34.0,CHOP,2026-08-20 19:11:00+00:00,f1
BTCUSDT,2026-08-20 19:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,71.0,CHOP,2026-08-20 19:14:00+00:00,f1
BTCUSDT,2026-08-20 19:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,30.0,CHOP,2026-08-20 19:47:00+00:00,f1
XRPUSDT,2026-08-20 19:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,46.0,CHOP,2026-08-20 19:59:00+00:00,f1
XRPUSDT,2026-08-20 19:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,44.0,CHOP,2026-08-20 19:59:00+00:00,f1
ETHUSDT,2026-08-20 20:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,68.0,CHOP,2026-08-20 20:03:00+00:00,f1
ETHUSDT,2026-08-20 20:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,CHOP,2026-08-20 20:19:00+00:00,f1
ETHUSDT,2026-08-20 20:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,15.0,CHOP,2026-08-20 20:19:00+00:00,f1
BTCUSDT,2026-08-20 20:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,CHOP,2026-08-20 20:39:00+00:00,f1
BTCUSDT,2026-08-20 20:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,41.0,CHOP,2026-08-20 20:40:00+00:00,f1
SOLUSDT,2026-08-20 20:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,101.0,CHOP,2026-08-20 20:52:00+00:00,f1
XRPUSDT,2026-08-20 20:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,CHOP,2026-08-20 20:52:00+00:00,f1
ETHUSDT,2026-08-20 20:58:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,39.0,CHOP,2026-08-20 20:58:00+00:00,f1
SOLUSDT,2026-08-20 21:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,37.0,CHOP,2026-08-20 21:18:00+00:00,f1
NEARUSDT,2026-08-20 22:00:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,133.0,CHOP,2026-08-20 22:00:00+00:00,f1
NEARUSDT,2026-08-20 22:00:00+00:00,0.004600000000000001,0.006,TP,1.6,42.0,CHOP,2026-08-20 22:00:00+00:00,f1
XRPUSDT,2026-08-20 22:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,20.0,CHOP,2026-08-20 22:21:00+00:00,f1
NEARUSDT,2026-08-20 22:23:00+00:00,0.004600000000000001,0.006,TP,1.6,20.0,CHOP,2026-08-20 22:23:00+00:00,f1
BTCUSDT,2026-08-20 23:25:00+00:00,0.004600000000000001,0.006,TP,1.6,61.0,CHOP,2026-08-20 23:25:00+00:00,f1
SOLUSDT,2026-08-20 23:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,702.0,TREND,2026-08-20 23:34:00+00:00,f1
SOLUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,931.0,TREND,2026-08-21 00:18:00+00:00,f1
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,1.6,44.0,CHOP,2026-08-21 00:18:00+00:00,f1
NEARUSDT,2026-08-21 00:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,59.0,CHOP,2026-08-21 00:25:00+00:00,f1
BTCUSDT,2026-08-21 00:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,CHOP,2026-08-21 00:35:00+00:00,f1
XRPUSDT,2026-08-21 01:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,44.0,TREND,2026-08-21 01:05:00+00:00,f1
BTCUSDT,2026-08-21 01:16:00+00:00,0.004600000000000001,0.006,TP,1.6,41.0,TREND,2026-08-21 01:16:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,-0.0314,-0.03,HARD_SL,1.6,545.0,CHOP,2026-08-21 01:18:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,-0.0314,-0.03,HARD_SL,1.6,264.0,CHOP,2026-08-21 01:18:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,-0.0314,-0.03,HARD_SL,1.6,260.0,CHOP,2026-08-21 01:18:00+00:00,f1
BTCUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,13.0,CHOP,2026-08-21 01:18:00+00:00,f1
ETHUSDT,2026-08-21 01:18:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,CHOP,2026-08-21 01:18:00+00:00,f1
SOLUSDT,2026-08-21 01:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,55.0,CHOP,2026-08-21 01:20:00+00:00,f1
BTCUSDT,2026-08-21 01:31:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-21 01:31:00+00:00,f1
BTCUSDT,2026-08-21 01:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 01:34:00+00:00,f1
SOLUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,28.0,CHOP,2026-08-21 01:47:00+00:00,f1
NEARUSDT,2026-08-21 01:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,24.0,TREND,2026-08-21 01:47:00+00:00,f1
BTCUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,TREND,2026-08-21 01:47:00+00:00,f1
BTCUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,TREND,2026-08-21 01:47:00+00:00,f1
XRPUSDT,2026-08-21 01:47:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-21 01:47:00+00:00,f1
ETHUSDT,2026-08-21 01:48:00+00:00,-0.0314,-0.03,HARD_SL,1.6,207.0,CHOP,2026-08-21 01:48:00+00:00,f1
BTCUSDT,2026-08-21 01:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,TREND,2026-08-21 01:54:00+00:00,f1
NEARUSDT,2026-08-21 02:06:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,CHOP,2026-08-21 02:06:00+00:00,f1
SOLUSDT,2026-08-21 02:38:00+00:00,-0.0314,-0.03,HARD_SL,1.6,346.0,CHOP,2026-08-21 02:38:00+00:00,f1
SOLUSDT,2026-08-21 02:38:00+00:00,0.004600000000000001,0.006,TP,1.6,31.0,CHOP,2026-08-21 02:38:00+00:00,f1
XRPUSDT,2026-08-21 02:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,42.0,TREND,2026-08-21 02:40:00+00:00,f1
BTCUSDT,2026-08-21 03:04:00+00:00,0.004600000000000001,0.006,TP,1.6,24.0,TREND,2026-08-21 03:04:00+00:00,f1
ETHUSDT,2026-08-21 03:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,106.0,CHOP,2026-08-21 03:11:00+00:00,f1
XRPUSDT,2026-08-21 03:27:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-21 03:27:00+00:00,f1
NEARUSDT,2026-08-21 03:37:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,CHOP,2026-08-21 03:37:00+00:00,f1
XRPUSDT,2026-08-21 03:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,TREND,2026-08-21 03:44:00+00:00,f1
XRPUSDT,2026-08-21 03:51:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,TREND,2026-08-21 03:51:00+00:00,f1
BTCUSDT,2026-08-21 05:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,207.0,TREND,2026-08-21 05:23:00+00:00,f1
SOLUSDT,2026-08-21 05:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,162.0,TREND,2026-08-21 05:24:00+00:00,f1
ETHUSDT,2026-08-21 05:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,93.0,CHOP,2026-08-21 05:24:00+00:00,f1
XRPUSDT,2026-08-21 05:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,23.0,CHOP,2026-08-21 05:48:00+00:00,f1
ETHUSDT,2026-08-21 06:03:00+00:00,0.004600000000000001,0.006,TP,1.6,205.0,CHOP,2026-08-21 06:03:00+00:00,f1
BTCUSDT,2026-08-21 06:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,22.0,TREND,2026-08-21 06:11:00+00:00,f1
BTCUSDT,2026-08-21 06:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,33.0,TREND,2026-08-21 06:37:00+00:00,f1
BTCUSDT,2026-08-21 06:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,292.0,TREND,2026-08-21 06:42:00+00:00,f1
BTCUSDT,2026-08-21 06:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,290.0,TREND,2026-08-21 06:42:00+00:00,f1
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,289.0,TREND,2026-08-21 06:43:00+00:00,f1
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,80.0,TREND,2026-08-21 06:43:00+00:00,f1
SOLUSDT,2026-08-21 06:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 06:48:00+00:00,f1
ETHUSDT,2026-08-21 06:49:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,CHOP,2026-08-21 06:49:00+00:00,f1
XRPUSDT,2026-08-21 07:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,CHOP,2026-08-21 07:01:00+00:00,f1
BTCUSDT,2026-08-21 07:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 07:05:00+00:00,f1
ETHUSDT,2026-08-21 07:15:00+00:00,0.004600000000000001,0.006,TP,1.6,25.0,CHOP,2026-08-21 07:15:00+00:00,f1
BTCUSDT,2026-08-21 07:15:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,CHOP,2026-08-21 07:15:00+00:00,f1
BTCUSDT,2026-08-21 07:15:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,CHOP,2026-08-21 07:15:00+00:00,f1
ETHUSDT,2026-08-21 07:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,TREND,2026-08-21 07:18:00+00:00,f1
SOLUSDT,2026-08-21 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,70.0,TREND,2026-08-21 07:21:00+00:00,f1
BTCUSDT,2026-08-21 07:42:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,TREND,2026-08-21 07:42:00+00:00,f1
