pair,i,side,atr_frac,mfe,mae,t_mfe,loc_range_pct,vwap_dev_atr,dist_hi_atr,dist_lo_atr,sweep_lo,sweep_hi,failed_bo,eq_touches,displacement,mss,compression,atr_ratio,atr_pctile,impulse5_atr,roc15_atr,run_len,vol_surge,wick_bias,session,regime,exp_t0.6_s1.0,exp_t0.6_s1.5,exp_t0.6_s2.0,exp_t1.0_s1.0,exp_t1.0_s1.5,exp_t1.0_s2.0,exp_t1.6_s1.0,exp_t1.6_s1.5,exp_t1.6_s2.0,ts,loc_q,vwap_q,disp_q,imp_q,vs_q,wick_q,disthi_q
BTCUSDT,12567,long,0.0011543229108226,0.0575598942655401,0.0024386970048548,199,0.9143421682283396,10.201280149502448,6.388651315789713,68.19473684210867,False,False,False,22.0,0.649342105263122,False,False,1.1983955690900103,0.6479166666666667,1.0304276315789966,0.5618421052632183,-1,0.7971342844896209,0.5048287971905437,ASIA,CHOP,-0.0007074062535064,-0.0007074062535064,-0.0007074062535064,-0.0002456770891773,-0.0002456770891773,-0.0002456770891773,0.0004469166573161,0.0004469166573161,0.0004469166573161,2026-08-21 05:40:00+00:00,Q4 range-hi,deep prem,large body,with-trend,mid vol,upper wick,AT high
BTCUSDT,12627,long,0.0011900339683265,0.0519537689319078,0.0052362250003636,139,0.9756910440688684,12.917861560557151,1.7095929540585086,68.61810679996897,False,True,False,21.0,0.2277235578830458,False,False,1.1182934999134928,0.6652777777777777,0.5998571768626574,4.645560580814265,-1,6.061010432615418,0.5454545454544691,ASIA,CHOP,-0.0025900339683265,-0.0031850509524898,-0.0037800679366531,-0.0025900339683265,-0.0031850509524898,-0.0037800679366531,-0.0025900339683265,-0.0031850509524898,-0.0037800679366531,2026-08-21 06:40:00+00:00,Q4 range-hi,deep prem,small body,with-trend,vol surge,upper wick,AT high
BTCUSDT,12633,short,0.0013396955032193,0.0001235415783831,0.0570934784659057,1,0.9175959564049918,7.75675267753772,5.173029251363404,57.60337134357984,False,False,False,21.0,0.0823004462072676,False,False,1.216964584569379,0.7694444444444445,-2.64947942488843,-1.3872087258303891,2,0.6240004982910176,0.3653846153847537,ASIA,CHOP,-0.0027396955032193,-0.003409543254829,-0.0040793910064387,-0.0027396955032193,-0.003409543254829,-0.0040793910064387,-0.0027396955032193,-0.003409543254829,-0.0040793910064387,2026-08-21 06:46:00+00:00,Q4 range-hi,deep prem,small body,rev5 strong,low vol,upper wick,AT high
BTCUSDT,12688,long,0.0016753047476894,0.0400676507568884,0.0040072878790651,78,0.948732233606002,11.925241085902238,2.943549735302222,54.47166341599336,False,False,False,30.0,0.0990805238227691,False,False,0.9667496309704656,0.8618055555555556,1.1998885483421795,1.6211758149902709,-1,0.4818680373644002,-0.4187919463086857,LONDON,TREND,-0.0003948171513863,-0.0003948171513863,-0.0003948171513863,0.0002753047476894,0.0002753047476894,0.0002753047476894,0.0012804875963031,0.0012804875963031,0.0012804875963031,2026-08-21 07:41:00+00:00,Q4 range-hi,deep prem,small body,with-trend,low vol,lower wick,AT high
BTCUSDT,12701,short,0.0014146764656546,0.0013524280801811,0.0428399941289943,5,0.9191326992438276,11.703608473292812,5.379342288096251,61.141269106066886,False,False,False,30.0,0.1658175081055486,False,True,0.7797548206902774,0.7763888888888889,-1.0792033348772454,-1.8073182028717327,2,0.6606903491408278,0.4887955182072412,LONDON,TREND,-0.0028146764656546,-0.0005511941206072,-0.0005511941206072,-0.0028146764656546,-0.0035220146984819,-0.0042293529313092,-0.0028146764656546,-0.0035220146984819,-0.0042293529313092,2026-08-21 07:54:00+00:00,Q4 range-hi,deep prem,small body,flat,mid vol,upper wick,AT high
BTCUSDT,12750,long,0.0021875909387167,0.0252934105196157,0.0154793456259318,16,0.9722475589515092,11.844463907996902,1.09314261674375,38.29591922591528,False,True,False,44.0,0.6749684476230069,False,False,1.1213736394636595,0.94375,0.5707193941944175,3.370130416491465,-1,4.291260539802277,-0.0426939266386391,LONDON,TREND,-8.744543676997892e-05,-8.744543676997892e-05,-8.744543676997892e-05,0.0007875909387167,0.0007875909387167,0.0007875909387167,0.0021001455019467,0.0021001455019467,0.0021001455019467,2026-08-21 08:43:00+00:00,Q4 range-hi,deep prem,large body,with-trend,vol surge,neutral,AT high
BTCUSDT,12775,short,0.0057495649410339,0.0162537882591645,0.0088755339610837,146,0.7753154089684826,2.9721981657946563,4.2589127201189845,14.696159813188698,False,False,False,58.0,0.0519488828111188,False,False,2.0644998676454542,1.0,-0.5772595684788047,-1.9355437199110868,2,0.9032314503006728,-0.4589783281733511,LONDON,TREND,-0.0071495649410339,-0.0100243474115509,0.0020497389646203,-0.0071495649410339,-0.0100243474115509,0.0043495649410339,-0.0071495649410339,-0.0100243474115509,0.0077993039056543,2026-08-21 09:08:00+00:00,Q4 range-hi,prem,small body,flat,mid vol,lower wick,AT high
BTCUSDT,12811,long,0.0017967854479565,0.0023574015116533,0.0249580131825175,2,0.8349832254406282,10.379584781165724,9.944370995626974,50.31841757347731,False,False,False,58.0,0.5531373944879305,True,True,0.5573125665963834,0.8604166666666667,2.071595647310088,3.407098545713471,-1,0.9013353531590734,0.4951065054692081,LONDON,TREND,-0.000321928731226,-0.000321928731226,-0.000321928731226,0.0003967854479565,0.0003967854479565,0.0003967854479565,-0.0031967854479565,-0.0040951781719347,-0.004993570895913,2026-08-21 09:44:00+00:00,Q4 range-hi,deep prem,mid,with-trend strong,mid vol,upper wick,AT high
BTCUSDT,12836,short,0.0020915107110254,0.0199146277177056,0.0060287745734599,207,0.7874592449085671,5.31445146026438,11.0603319574954,40.9783085975236,False,False,False,58.0,0.651005532624889,False,True,0.7867658616716748,0.8847222222222222,0.7665759199086518,-1.746465267410245,2,0.3305478515134782,-0.0940975192472245,LONDON,TREND,-0.0034915107110254,-0.0045372660665382,-0.0055830214220509,-0.0034915107110254,-0.0045372660665382,-0.0055830214220509,-0.0034915107110254,-0.0045372660665382,-0.0055830214220509,2026-08-21 10:09:00+00:00,Q4 range-hi,prem,large body,with-trend,low vol,neutral,near hi
BTCUSDT,12874,long,0.0010872157469754,0.0003361918192468,0.021860167300341,1,0.805734064168596,10.4184520046304,19.409037261844837,80.50059011971115,False,False,False,58.0,0.3351879952791503,False,True,0.5998012797985446,0.5215277777777778,2.662620131512329,0.9630753667171597,-1,0.3729412981037185,0.470588235294162,LONDON,CHOP,-0.0024872157469754,-0.0030308236204632,-0.0035744314939509,-0.0024872157469754,-0.0030308236204632,-0.0035744314939509,-0.0024872157469754,-0.0030308236204632,-0.0035744314939509,2026-08-21 10:47:00+00:00,Q4 range-hi,deep prem,mid,with-trend strong,low vol,upper wick,near hi
BTCUSDT,12901,short,0.001584235457179,0.017043241891017,0.0029954945080451,142,0.7606199499125839,3.4024651584368257,16.493953488372046,52.40883720930235,True,False,False,58.0,1.391860465116279,True,False,1.200991516251812,0.7791666666666667,-1.4577906976743475,-2.066627906976697,2,5.180964343829398,-0.0786637931034771,LONDON,CHOP,-0.0004494587256925,-0.0004494587256925,-0.0004494587256925,0.000184235457179,0.000184235457179,0.000184235457179,0.0011347767314864,0.0011347767314864,0.0011347767314864,2026-08-21 11:14:00+00:00,Q3,prem,large body,rev5 strong,vol surge,neutral,near hi
BTCUSDT,12961,long,0.0016700701227063,0.0122357308295185,0.0092346364503643,181,0.6884184661909947,-2.1553873768942684,20.52721107343376,45.35349380176794,False,False,False,53.0,0.4902996275501711,False,False,0.8762711671762429,0.7791666666666667,1.0778809272333127,1.526933125799195,-1,1.0406466487112378,0.2095357590965834,OVERLAP,CHOP,-0.0030700701227063,-0.0039051051840595,-0.0047401402454127,-0.0030700701227063,-0.0039051051840595,-0.0047401402454127,-0.0030700701227063,-0.0039051051840595,-0.0047401402454127,2026-08-21 12:14:00+00:00,Q3,disc,mid,with-trend,mid vol,upper wick,near hi
BTCUSDT,12969,short,0.0011938109358439,0.0073031388651222,0.014209084906803,74,0.6707343004299953,-4.709324338921682,30.405329593268053,61.937509739754,False,False,False,51.0,0.2236247467664027,False,True,0.6383391444047092,0.5625,-0.9359513791491711,-2.058438522674283,2,0.5136991657701567,0.3553459119497445,OVERLAP,CHOP,-0.0006837134384936,-0.0006837134384936,-0.0006837134384936,-0.000206189064156,-0.000206189064156,-0.000206189064156,0.0005100974973503,0.0005100974973503,0.0005100974973503,2026-08-21 12:22:00+00:00,Q3,deep disc,small body,flat,low vol,upper wick,mid
BTCUSDT,13029,short,0.001282107001608,0.0089409458134739,0.0125357858853447,14,0.6857250862354114,-4.16524548689385,26.97783572359855,58.8636824569032,False,False,False,43.0,0.5648268868607592,False,False,0.9804051527015656,0.60625,-0.3275387512675964,-4.500362161379169,2,0.7475026605351522,0.0723039215685638,OVERLAP,CHOP,-0.0006307357990351,-0.0006307357990351,-0.0006307357990351,-0.002682107001608,-0.003323160502412,-0.0039642140032161,-0.002682107001608,-0.003323160502412,-0.0039642140032161,2026-08-21 13:22:00+00:00,Q3,disc,mid,flat,mid vol,neutral,mid
BTCUSDT,13050,long,0.0029399195717445,0.0080992255447269,0.0093522302318447,92,0.7187961729441693,-0.3371327129685042,10.22316570745671,26.1318363367615,False,False,False,40.0,0.1378117432462317,False,False,1.8908908541825,0.98125,1.9513790609176944,0.7432147686888869,-1,2.461612251099983,-0.7997440818937791,OVERLAP,CHOP,0.0003639517430467,0.0003639517430467,0.0003639517430467,0.0015399195717445,0.0015399195717445,0.0015399195717445,0.0033038713147913,0.0033038713147913,0.0033038713147913,2026-08-21 13:43:00+00:00,Q3,disc,small body,with-trend strong,vol surge,lower wick,AT high
BTCUSDT,13107,short,0.0015718352966958,0.0020787561264153,0.0124673366180886,95,0.6762267095893089,-3.715452257982352,21.9606545755308,45.86660365097313,False,False,False,38.0,0.558279671530706,False,True,0.7022175144367812,0.7,-0.7294854374667651,-1.5408518934247726,2,0.2414756509974108,0.3661971830985915,OVERLAP,CHOP,-0.0029718352966958,-0.0037577529450437,-0.0045436705933916,-0.0029718352966958,-0.0037577529450437,-0.0045436705933916,-0.0029718352966958,-0.0037577529450437,-0.0045436705933916,2026-08-21 14:40:00+00:00,Q3,disc,mid,flat,low vol,upper wick,mid
BTCUSDT,13115,long,0.0015151991217093,0.0075944781545547,0.009073266660629,27,0.7205932742669735,-0.7959306576465768,19.49548670407476,50.27909246157755,False,False,False,38.0,0.2493291046596562,False,True,0.7320241984090763,0.6777777777777778,1.4652354232740656,1.3798487435960929,-1,0.3764670680960233,-0.4814814814815231,OVERLAP,CHOP,-0.0004908805269743,-0.0004908805269743,-0.0004908805269743,0.0001151991217093,0.0001151991217093,0.0001151991217093,0.0010243185947349,0.0010243185947349,0.0010243185947349,2026-08-21 14:48:00+00:00,Q3,disc,small body,with-trend strong,low vol,lower wick,near hi
BTCUSDT,13173,short,0.001068735759255,0.0114827558614067,0.0028858538952575,179,0.7171558964111145,-1.141755535667684,25.29733459846488,64.14180971275827,False,False,False,38.0,0.0289830069869048,False,False,0.8227597309275867,0.4333333333333333,-1.7232812904340404,-2.090399378935656,2,0.3984361071492244,0.2820512820516009,OVERLAP,CHOP,-0.0007587585444469,-0.0007587585444469,-0.0007587585444469,-0.0003312642407449,-0.0003312642407449,-0.0003312642407449,0.000309977214808,0.000309977214808,0.000309977214808,2026-08-21 15:46:00+00:00,Q3,disc,small body,rev5 strong,low vol,upper wick,mid
BTCUSDT,13212,long,0.0013511470437069,0.0077972810678591,0.006641695999419,43,0.6627242343632775,-4.968249037750736,23.73232773397368,46.632430579363344,False,False,False,38.0,0.2313335618785632,False,False,1.0590456366254568,0.6236111111111111,0.2975659924580107,0.2898868700719696,-1,0.7495105417813879,0.1741496598639851,NY,CHOP,-0.0005893117737758,-0.0005893117737758,-0.0005893117737758,-4.88529562930834e-05,-4.88529562930834e-05,-4.88529562930834e-05,0.000761835269931,0.000761835269931,0.000761835269931,2026-08-21 16:25:00+00:00,Q3,deep disc,small body,with-trend,mid vol,upper wick,mid
BTCUSDT,13264,short,0.0010797027869672,0.010725619687402,0.0049985727589409,88,0.7049097235540713,1.5438425673390603,25.768948132957192,61.55669486456463,False,False,False,38.0,0.5143980176023228,False,False,1.0259729633374477,0.4555555555555555,-1.2620695548150016,-1.46543621293685,2,1.2780149221608437,-0.34545454545481,NY,CHOP,-0.0007521783278196,-0.0007521783278196,-0.0007521783278196,-0.0003202972130327,-0.0003202972130327,-0.0003202972130327,0.0003275244591476,0.0003275244591476,0.0003275244591476,2026-08-21 17:17:00+00:00,Q3,prem,mid,rev5 strong,mid vol,lower wick,mid
BTCUSDT,13278,long,0.0010105935991993,0.0088654150837102,0.0126258361683669,239,0.7253212416778555,3.778857171583378,25.577585421412863,67.54059225512722,False,False,False,38.0,0.0344419134395993,False,False,1.0366846243218375,0.4013888888888889,2.8306150341687517,2.4492027334852584,-1,0.5979899497487439,-0.8451127819548434,NY,CHOP,-0.0007936438404803,-0.0007936438404803,-0.0007936438404803,-0.0003894064008006,-0.0003894064008006,-0.0003894064008006,-0.0024105935991993,-0.002915890398799,-0.0034211871983987,2026-08-21 17:31:00+00:00,Q3,prem,small body,with-trend strong,low vol,lower wick,mid
BTCUSDT,13325,short,0.0008321330170451,0.0087949859779763,0.0192477672822898,27,0.6842516233321471,1.1391394887590924,35.84603421461726,77.68118195956116,False,False,False,38.0,0.2597200622083411,False,False,0.9417631468824518,0.2680555555555555,-1.2628304821149832,-2.622083981337226,2,0.5162079550821221,-0.3019943019945429,NY,CHOP,-0.0022321330170451,-0.0026481995255677,-0.0030642660340903,-0.0022321330170451,-0.0026481995255677,-0.0030642660340903,-0.0022321330170451,-0.0026481995255677,-0.0030642660340903,2026-08-21 18:18:00+00:00,Q3,prem,mid,rev5 strong,low vol,lower wick,mid
BTCUSDT,13367,long,0.0013190723831352,0.022163271292094,0.0029915289763,187,0.6540590153154878,-0.945949777256821,24.846580926276943,46.97659709044832,False,False,False,38.0,0.6503619368894977,False,False,1.3445804308692637,0.5972222222222222,1.5850727387728167,3.319699205847102,-1,2.4077865042906605,0.4145261293179742,NY,CHOP,-0.0027190723831352,-0.0033786085747028,-0.0040381447662705,-0.0027190723831352,-0.0033786085747028,-0.0040381447662705,-0.0027190723831352,-0.0033786085747028,-0.0040381447662705,2026-08-21 19:00:00+00:00,Q3,disc,large body,with-trend strong,vol surge,upper wick,mid
BTCUSDT,13410,short,0.0009226149957814,0.003955890075267,0.0211745790951112,17,0.6561820452026544,-0.2262741316096194,34.44067456334076,65.73057618952033,False,False,False,29.0,0.3218229271229868,False,False,0.8629180002685205,0.3138888888888889,-1.2310780967678028,-2.016663320618356,2,0.7640410046417703,0.2545731707316968,NY,CHOP,-0.0008464310025311,-0.0008464310025311,-0.0008464310025311,-0.0023226149957814,-0.0004773850042185,-0.0004773850042185,-0.0023226149957814,7.618399325032884e-05,7.618399325032884e-05,2026-08-21 19:43:00+00:00,Q3,disc,mid,flat,mid vol,upper wick,mid
BTCUSDT,13438,long,0.0014350803844949,0.0206068805365928,1.2958672201479992e-06,116,0.6622006481572406,0.0814067560363459,21.74226006191961,42.622162022703904,False,False,False,29.0,0.5634674922601429,False,False,1.5262396267092069,0.6576388888888889,2.034442724458107,0.8596491228069946,-1,2.164288740910736,-0.0015999999998603,NY,CHOP,-0.000538951769303,-0.000538951769303,-0.000538951769303,3.508038449490623e-05,3.508038449490623e-05,3.508038449490623e-05,0.0008961286151918,0.0008961286151918,0.0008961286151918,2026-08-21 20:11:00+00:00,Q3,disc,mid,with-trend strong,vol surge,neutral,mid
BTCUSDT,13475,short,0.0008609967546903,0.000514419249103,0.0179633133769685,19,0.6903155207003471,2.947044489359398,33.13703624276291,73.86553720780798,False,False,False,11.0,0.6109800557580672,False,False,0.8415524413683533,0.2354166666666666,-1.2294660090070204,-1.4021016512973956,2,0.7404694706408755,-0.5978260869565389,NY,CHOP,-0.0022609967546903,-0.0026914951320354,-0.0031219935093806,-0.0022609967546903,-0.0026914951320354,-0.0031219935093806,-0.0022609967546903,-0.0026914951320354,-0.0031219935093806,2026-08-21 20:48:00+00:00,Q3,prem,large body,flat,mid vol,lower wick,mid
BTCUSDT,13499,long,0.0011384848013245,0.0153818385751397,0.0003674313966905,55,0.7179113062753407,4.296212161876706,22.769392542263382,57.94774731052385,False,True,False,0.0,0.8255277845182627,True,False,1.2810801568838972,0.4763888888888888,1.6623796813071747,1.2365930599368873,-1,17.384942978820703,0.5293466223698934,LATE,CHOP,-0.0007169091192052,-0.0007169091192052,-0.0007169091192052,-0.0002615151986754,-0.0002615151986754,-0.0002615151986754,0.0004215756821193,0.0004215756821193,0.0004215756821193,2026-08-21 21:12:00+00:00,Q3,prem,large body,with-trend strong,vol surge,upper wick,mid
BTCUSDT,13562,long,0.0018556934827579,0.0012542103817074,0.0125624561153567,67,0.8639484674736321,7.840378548700507,6.5873482177829255,41.830689385036735,False,False,False,0.0,0.8630043086565325,False,False,1.04434263274156,0.8,0.044555424990207,1.220133176654902,-1,1.1591808029864576,-0.1108757062146641,LATE,CHOP,-0.0032556934827579,-0.0041835402241369,-0.0051113869655159,-0.0032556934827579,-0.0041835402241369,-0.0051113869655159,-0.0032556934827579,-0.0041835402241369,-0.0051113869655159,2026-08-21 22:15:00+00:00,Q4 range-hi,deep prem,large body,with-trend,mid vol,neutral,AT high
BTCUSDT,13576,short,0.0016373374083547,0.0109848668234598,0.0028538740065588,139,0.8438407359494043,7.328488910672073,8.453534904402197,45.6805246776361,False,False,False,0.0,0.0731436193864643,False,False,0.8859991743411872,0.7256944444444444,-0.1556247220987158,-1.9554246331703868,2,0.2738070479491623,-0.7866666666668607,LATE,CHOP,-0.0004175975549871,-0.0004175975549871,-0.0004175975549871,0.0002373374083547,0.0002373374083547,0.0002373374083547,0.0012197398533675,0.0012197398533675,0.0012197398533675,2026-08-21 22:29:00+00:00,Q4 range-hi,deep prem,small body,flat,low vol,lower wick,AT high
BTCUSDT,13626,long,0.0008975182774627,0.0012745886207983,0.0125423590829067,3,0.8564911443735476,13.860565357155036,13.642842680704232,81.42336505365316,False,True,False,0.0,0.4620368495645573,False,True,0.6660755285685038,0.1930555555555555,1.3393399473577412,3.7359789431059087,-1,0.536610950005527,-0.1950617283952773,LATE,TREND,-0.0008614890335223,-0.0008614890335223,-0.0008614890335223,-0.0005024817225372,-0.0005024817225372,-0.0005024817225372,-0.0022975182774627,-0.002746277416194,-0.0031950365549254,2026-08-21 23:19:00+00:00,Q4 range-hi,deep prem,mid,with-trend strong,low vol,lower wick,near hi
BTCUSDT,13636,short,0.0010059784539429,0.0095273578201017,0.0051368879849643,79,0.8186495662014343,8.835340348141502,15.244247146221626,68.8153651023717,False,False,False,0.0,0.1166878057618731,True,False,0.8246318741113017,0.2944444444444444,-3.62620039862276,-1.836564595035316,2,7.127565746166629,0.168738898756652,LATE,CHOP,-0.0024059784539429,-0.0007964129276342,-0.0007964129276342,-0.0024059784539429,-0.000394021546057,-0.000394021546057,-0.0024059784539429,0.0002095655263086,0.0002095655263086,2026-08-21 23:29:00+00:00,Q4 range-hi,deep prem,small body,rev5 strong,vol surge,upper wick,near hi
BTCUSDT,13697,short,0.0009974869961119,0.0042662794605451,0.0109530247485256,18,0.7344856480949018,2.0773196916856898,20.780747680719625,57.485257646733295,False,False,False,0.0,1.0068889501240144,False,False,0.8553918680023691,0.2777777777777778,-0.9863139524202568,-0.1247359235785395,2,1.0297175603765862,0.1762948207172321,ASIA,CHOP,-0.0008015078023328,-0.0008015078023328,-0.0008015078023328,-0.000402513003888,-0.000402513003888,-0.000402513003888,0.0001959791937791,0.0001959791937791,0.0001959791937791,2026-08-22 00:30:00+00:00,Q3,prem,large body,flat,mid vol,upper wick,near hi
BTCUSDT,13725,long,0.0011504613401333,0.0119707043237316,0.001619120256594,153,0.7150736530571075,0.7152646774263224,18.910714285714526,47.4598214285723,False,False,False,0.0,0.629464285714231,False,False,0.941215311256072,0.4284722222222222,0.7120535714286155,1.3136160714285603,-1,1.2860380627202317,-0.5039577836411995,ASIA,CHOP,-0.0007097231959199,-0.0007097231959199,-0.0007097231959199,-0.0002495386598666,-0.0002495386598666,-0.0002495386598666,0.0004407381442133,0.0004407381442133,0.0004407381442133,2026-08-22 00:58:00+00:00,Q3,prem,large body,with-trend,mid vol,lower wick,near hi
BTCUSDT,13769,short,0.0008618598659276,0.0196103576338305,0.010706701274186,209,0.7016737652245384,1.888667238170195,23.762355191836647,55.88989265596541,False,False,False,0.0,0.3332979062598639,False,False,0.9277598282985732,0.1541666666666666,-0.7528961632480105,-0.3987671378467697,2,1.3684556093974911,-0.4966887417218543,ASIA,CHOP,-0.0008828840804434,-0.0008828840804434,-0.0008828840804434,-0.0005381401340723,-0.0005381401340723,-0.0005381401340723,-2.102421451575685e-05,-2.102421451575685e-05,-2.102421451575685e-05,2026-08-22 01:42:00+00:00,Q3,prem,mid,flat,mid vol,lower wick,mid
BTCUSDT,13793,long,0.0009315670343319,0.0113032699799316,0.0190316835443687,85,0.6930807741164162,1.015484534800841,22.63085399449049,51.10468319559254,False,False,False,0.0,0.8760330578513249,False,False,1.1159726606461449,0.2479166666666666,0.8195592286501424,1.3732782369145684,-1,6.19080439144549,-0.067741935483824,ASIA,CHOP,-0.0008410597794008,-0.0008410597794008,-0.0008410597794008,-0.000468432965668,-0.000468432965668,-0.000468432965668,9.05072549311377e-05,9.05072549311377e-05,9.05072549311377e-05,2026-08-22 02:06:00+00:00,Q3,prem,large body,with-trend,vol surge,neutral,mid
BTCUSDT,13854,long,0.0008403618000704,0.0029778531714772,0.027107371968221,24,0.811957260439479,8.51816007475059,15.084261763115064,65.13293672255281,False,True,False,0.0,0.9782585181177692,True,False,0.9578259578259792,0.1604166666666666,1.241752298539751,2.4259599783668606,-1,4.858726693490043,0.2465116279069429,ASIA,CHOP,-0.0022403618000704,-0.0026605427001056,-0.0030807236001408,-0.0022403618000704,-0.0026605427001056,-0.0030807236001408,-0.0022403618000704,-0.0026605427001056,-0.0030807236001408,2026-08-22 03:07:00+00:00,Q4 range-hi,deep prem,large body,with-trend,vol surge,upper wick,near hi
BTCUSDT,13862,short,0.000834979245296,0.025113683603802,0.0050331933169599,116,0.7813935030330511,5.970634896491467,17.666848478237537,63.14890367623107,False,False,False,0.0,0.9071670121085792,False,False,0.957930944398488,0.15,-0.7880440711247904,-0.0122177375368615,2,0.7604243755262,-0.3015521064301327,ASIA,CHOP,-0.002234979245296,-0.002652468867944,-0.0030699584905921,-0.002234979245296,-0.002652468867944,-0.0030699584905921,-0.002234979245296,-0.002652468867944,-0.0030699584905921,2026-08-22 03:15:00+00:00,Q4 range-hi,prem,large body,flat,mid vol,lower wick,near hi
BTCUSDT,13926,short,0.0007674463239548,0.0227271855693428,0.007244218494936,52,0.7207737072089788,0.8366715672231688,22.45829863176802,57.97215942891428,True,False,False,0.0,0.459726353360973,False,False,0.906199460916402,0.0791666666666666,-2.3619274241524617,-2.16870910172547,2,1.6018609299761273,-0.4162962962961669,ASIA,CHOP,-0.0021674463239548,-0.0025511694859323,-0.0029348926479097,-0.0021674463239548,-0.0025511694859323,-0.0029348926479097,-0.0021674463239548,-0.0025511694859323,-0.0029348926479097,2026-08-22 04:19:00+00:00,Q3,prem,mid,rev5 strong,mid vol,lower wick,mid
BTCUSDT,13931,long,0.0008903774235244,0.00429147351637,0.0255920691224209,18,0.7684055749994815,3.9077525725980102,16.008384458077987,53.11411042944856,False,False,False,0.0,0.2132924335379604,False,False,1.053105746676737,0.2329861111111111,3.2924335378323595,2.261758691206577,-1,0.7999202786052951,0.0,ASIA,CHOP,-0.0008657735458853,-0.0008657735458853,-0.0008657735458853,-0.0005096225764755,-0.0005096225764755,-0.0005096225764755,2.460387763917899e-05,2.460387763917899e-05,2.460387763917899e-05,2026-08-22 04:24:00+00:00,Q3,prem,small body,with-trend strong,mid vol,neutral,near hi
BTCUSDT,13987,short,0.0048922766154065,0.0055499979266877,0.0062043871288771,2,0.4722984092155787,-1.832345365879116,6.370137732707675,5.701339488421318,False,False,False,0.0,0.6227107613137292,False,False,3.292155779875183,0.9923611111111112,-0.6936960799152581,-3.5233086120780586,2,3.0984632956806903,-0.0023631350925789,ASIA,CHOP,0.0015353659692439,0.0015353659692439,0.0015353659692439,0.0034922766154065,0.0034922766154065,0.0034922766154065,-0.0062922766154065,-0.0022396914911262,-0.0022396914911262,2026-08-22 05:20:00+00:00,Q2,disc,large body,flat,vol surge,neutral,AT high
BTCUSDT,14016,long,0.0016973844525457,0.0038771766293772,0.0071066488601826,76,0.5069109112656723,-3.3251630987891847,16.955225504597152,17.430498884718,False,False,False,0.0,0.0883521027146937,False,True,0.7501872305054018,0.7513888888888889,1.479897720472256,0.1645177085033909,-1,0.8777196521580561,0.7567567567567686,ASIA,CHOP,-0.0003815693284725,-0.0003815693284725,-0.0003815693284725,-0.0030973844525457,-0.0039460766788185,-0.0047947689050914,-0.0030973844525457,-0.0039460766788185,-0.0047947689050914,2026-08-22 05:49:00+00:00,Q2,disc,small body,with-trend strong,mid vol,upper wick,near hi
BTCUSDT,14056,short,0.0008307669767999,0.0093193519314638,0.0054851708742088,234,0.4568443437658905,-7.338582807064235,36.62569583611565,30.805611222443897,False,False,False,0.0,0.1418392340234625,False,True,0.5505205694392372,0.1048611111111111,-1.9639278557113653,1.1315965263859364,2,0.3575510737110162,0.6996699669970167,ASIA,CHOP,-0.00090153981392,-0.00090153981392,-0.00090153981392,-0.0005692330232,-0.0005692330232,-0.0005692330232,-7.07728371200575e-05,-7.07728371200575e-05,-7.07728371200575e-05,2026-08-22 06:29:00+00:00,Q2,deep disc,small body,rev5 strong,low vol,upper wick,mid
BTCUSDT,14076,long,0.0010797785204054,0.0028425711514544,0.0119230426488991,16,0.4884646551313215,-2.862192328946729,25.67125160187957,24.51345578812473,False,False,False,0.0,0.0598035027765911,False,False,0.9014258778409424,0.40625,0.7128577530968626,4.356087142246868,-1,0.4304266529958456,0.0892857142863291,ASIA,CHOP,-0.0007521328877567,-0.0007521328877567,-0.0007521328877567,-0.0003202214795945,-0.0003202214795945,-0.0003202214795945,0.0003276456326487,0.0003276456326487,0.0003276456326487,2026-08-22 06:49:00+00:00,Q2,disc,small body,with-trend,low vol,neutral,mid
BTCUSDT,14128,short,0.0007535894534043,0.010948423861333,0.0008687378480122,162,0.3409050471502303,-3.905774116914686,38.128170567332695,19.72111260874924,False,False,False,0.0,0.4220071069722891,False,True,0.791685731516254,0.0409722222222222,-0.8748927827472217,-0.1269452273004774,2,1.2569321385225654,-0.5460000000000582,LONDON,CHOP,-0.0021535894534043,-0.0009478463279574,-0.0009478463279574,-0.0021535894534043,-0.0006464105465956,-0.0006464105465956,-0.0021535894534043,-0.000194256874553,-0.000194256874553,2026-08-22 07:41:00+00:00,Q2,disc,mid,flat,mid vol,lower wick,mid
BTCUSDT,14160,long,0.0009328139354402,0.0010332168216491,0.0106632114034033,2,0.3295003136107046,-2.9563490363443727,31.12050698088974,15.293395385682018,False,False,False,0.0,0.5600554510346865,False,False,1.1344471737111537,0.2930555555555555,-0.0110902069512238,0.7832458659273352,-1,0.8655262671814533,0.2874779541446869,LONDON,CHOP,-0.0008403116387358,-0.0008403116387358,-0.0008403116387358,-0.0004671860645597,-0.0004671860645597,-0.0004671860645597,-0.0023328139354402,-0.0027992209031604,-0.0032656278708805,2026-08-22 08:13:00+00:00,Q2,disc,mid,flat,mid vol,upper wick,mid
